event_premis_id_num,outcome,message,
10667096,object_deleted,
10666750,object_deleted,
10666751,object_deleted,
10666303,object_deleted,
10666755,object_deleted,
10666754,object_deleted,
10666302,object_deleted,
10666301,object_deleted,
10667052,object_deleted,
10666756,object_deleted,
10666907,object_deleted,
10666906,object_deleted,
10666752,object_deleted,
10666886,object_deleted,
10666867,object_deleted,
10666866,object_deleted,
10666753,object_deleted,
10667051,object_deleted,
10666604,object_deleted,
10666490,object_deleted,
10666603,object_deleted,
10666865,object_deleted,
10666864,object_deleted,
10667050,object_deleted,
10666863,object_deleted,
10666862,object_deleted,
10666602,object_deleted,
10667049,object_deleted,
10666489,object_deleted,
10667048,object_deleted,
10667047,object_deleted,
10666861,object_deleted,
10666605,object_deleted,
10666880,object_deleted,
10666332,object_deleted,
10666568,object_deleted,
10667239,object_deleted,
10666331,object_deleted,
10666884,object_deleted,
10666330,object_deleted,
10666601,object_deleted,
10667245,object_deleted,
10666881,object_deleted,
10666878,object_deleted,
10666347,object_deleted,
10666748,object_deleted,
10666574,object_deleted,
10666335,object_deleted,
10666877,object_deleted,
10667240,object_deleted,
10666575,object_deleted,
10666336,object_deleted,
10667249,object_deleted,
10666875,object_deleted,
10666346,object_deleted,
10666882,object_deleted,
10666334,object_deleted,
10666876,object_deleted,
10667251,object_deleted,
10667250,object_deleted,
10667247,object_deleted,
10667241,object_deleted,
10667244,object_deleted,
10666572,object_deleted,
10666879,object_deleted,
10667248,object_deleted,
10666885,object_deleted,
10667246,object_deleted,
10667243,object_deleted,
10666570,object_deleted,
10667242,object_deleted,
10666576,object_deleted,
10666883,object_deleted,
10666571,object_deleted,
10666569,object_deleted,
10666567,object_deleted,
10666749,object_deleted,
10666383,object_deleted,
10667095,object_deleted,
10667093,object_deleted,
10666382,object_deleted,
10666708,object_deleted,
10666379,object_deleted,
10666381,object_deleted,
10666873,object_deleted,
10666707,object_deleted,
10666869,object_deleted,
10666710,object_deleted,
10667094,object_deleted,
10666871,object_deleted,
10666706,object_deleted,
10666709,object_deleted,
10666380,object_deleted,
10666870,object_deleted,
10667043,object_deleted,
10666340,object_deleted,
10666745,object_deleted,
10666646,object_deleted,
10667046,object_deleted,
10666339,object_deleted,
10666488,object_deleted,
10666645,object_deleted,
10666642,object_deleted,
10667045,object_deleted,
10666487,object_deleted,
10666868,object_deleted,
10666643,object_deleted,
10666644,object_deleted,
10666641,object_deleted,
10667044,object_deleted,
10667092,object_deleted,
10666905,object_deleted,
10667090,object_deleted,
10666904,object_deleted,
10666746,object_deleted,
10666903,object_deleted,
10666344,object_deleted,
10666902,object_deleted,
10667089,object_deleted,
10666901,object_deleted,
10666900,object_deleted,
10666343,object_deleted,
10666342,object_deleted,
10667088,object_deleted,
10667087,object_deleted,
10666341,object_deleted,
10666899,object_deleted,
10667091,object_deleted,
10666747,object_deleted,
10666345,object_deleted,
10667082,object_deleted,
10667085,object_deleted,
10666594,object_deleted,
10667080,object_deleted,
10666590,object_deleted,
10666350,object_deleted,
10667086,object_deleted,
10666855,object_deleted,
10666853,object_deleted,
10666593,object_deleted,
10667079,object_deleted,
10666589,object_deleted,
10667081,object_deleted,
10666573,object_deleted,
10666598,object_deleted,
10666854,object_deleted,
10666595,object_deleted,
10666592,object_deleted,
10666348,object_deleted,
10666352,object_deleted,
10666591,object_deleted,
10666351,object_deleted,
10666600,object_deleted,
10666356,object_deleted,
10666355,object_deleted,
10667084,object_deleted,
10667083,object_deleted,
10666860,object_deleted,
10666859,object_deleted,
10666858,object_deleted,
10666857,object_deleted,
10666353,object_deleted,
10666856,object_deleted,
10667078,object_deleted,
10666349,object_deleted,
10666599,object_deleted,
10666597,object_deleted,
10666596,object_deleted,
10666354,object_deleted,
10666374,object_deleted,
10666565,object_deleted,
10666372,object_deleted,
10666378,object_deleted,
10666566,object_deleted,
10666895,object_deleted,
10666887,object_deleted,
10666898,object_deleted,
10666376,object_deleted,
10666894,object_deleted,
10666564,object_deleted,
10667205,object_deleted,
10666896,object_deleted,
10666373,object_deleted,
10666563,object_deleted,
10666377,object_deleted,
10666375,object_deleted,
10666582,object_deleted,
10666897,object_deleted,
10667042,object_deleted,
10666691,object_deleted,
10666333,object_deleted,
10666692,object_deleted,
10667041,object_deleted,
10667040,object_deleted,
10666852,object_deleted,
10667039,object_deleted,
10666851,object_deleted,
10666850,object_deleted,
10666849,object_deleted,
10666365,object_deleted,
10666888,object_deleted,
10666893,object_deleted,
10667038,object_deleted,
10666588,object_deleted,
10667037,object_deleted,
10666890,object_deleted,
10666370,object_deleted,
10666889,object_deleted,
10667035,object_deleted,
10667034,object_deleted,
10666371,object_deleted,
10666891,object_deleted,
10666587,object_deleted,
10667036,object_deleted,
10666368,object_deleted,
10666586,object_deleted,
10666892,object_deleted,
10666757,object_deleted,
10666484,object_deleted,
10666483,object_deleted,
10667204,object_deleted,
10667201,object_deleted,
10666638,object_deleted,
10666930,object_deleted,
10666478,object_deleted,
10666640,object_deleted,
10666932,object_deleted,
10666636,object_deleted,
10666479,object_deleted,
10667202,object_deleted,
10667200,object_deleted,
10666931,object_deleted,
10666482,object_deleted,
10667203,object_deleted,
10666637,object_deleted,
10666635,object_deleted,
10666584,object_deleted,
10667198,object_deleted,
10666847,object_deleted,
10666712,object_deleted,
10666844,object_deleted,
10666717,object_deleted,
10666848,object_deleted,
10666713,object_deleted,
10667207,object_deleted,
10666480,object_deleted,
10666763,object_deleted,
10666486,object_deleted,
10666481,object_deleted,
10667197,object_deleted,
10666711,object_deleted,
10667208,object_deleted,
10666843,object_deleted,
10666583,object_deleted,
10666715,object_deleted,
10666846,object_deleted,
10666585,object_deleted,
10666716,object_deleted,
10666714,object_deleted,
10667206,object_deleted,
10667199,object_deleted,
10666485,object_deleted,
10666845,object_deleted,
10666920,object_deleted,
10666670,object_deleted,
10666771,object_deleted,
10667143,object_deleted,
10667142,object_deleted,
10667139,object_deleted,
10667141,object_deleted,
10666672,object_deleted,
10666671,object_deleted,
10666338,object_deleted,
10666772,object_deleted,
10667144,object_deleted,
10666337,object_deleted,
10666770,object_deleted,
10666769,object_deleted,
10666673,object_deleted,
10666773,object_deleted,
10667140,object_deleted,
10666761,object_deleted,
10666669,object_deleted,
10666442,object_deleted,
10666623,object_deleted,
10666633,object_deleted,
10666441,object_deleted,
10666621,object_deleted,
10666631,object_deleted,
10666624,object_deleted,
10667214,object_deleted,
10666950,object_deleted,
10667174,object_deleted,
10666629,object_deleted,
10666938,object_deleted,
10667169,object_deleted,
10667166,object_deleted,
10666948,object_deleted,
10666937,object_deleted,
10666626,object_deleted,
10667167,object_deleted,
10666438,object_deleted,
10667165,object_deleted,
10666444,object_deleted,
10666940,object_deleted,
10667170,object_deleted,
10666632,object_deleted,
