object_id_num,outcome,message,event_premis_id_num
450625763,object_deleted,,10666345
450650540,object_deleted,,10667082
450650914,object_deleted,,10667085
450651662,object_deleted,,10666594
450652036,object_deleted,,10667080
450652410,object_deleted,,10666590
450652784,object_deleted,,10666350
450653158,object_deleted,,10667086
450653532,object_deleted,,10666855
450653906,object_deleted,,10666853
450654280,object_deleted,,10666593
450654654,object_deleted,,10667079
450655028,object_deleted,,10666589
450655402,object_deleted,,10667081
450655776,object_deleted,,10666573
450656150,object_deleted,,10666598
450656524,object_deleted,,10666854
450656898,object_deleted,,10666595
450657272,object_deleted,,10666592
450657646,object_deleted,,10666348
450658020,object_deleted,,10666352
450658238,object_deleted,,10666591
450658456,object_deleted,,10666351
450658674,object_deleted,,10666600
450658892,object_deleted,,10666356
450659110,object_deleted,,10666355
450659328,object_deleted,,10667084
450659546,object_deleted,,10667083
450659764,object_deleted,,10666860
450659982,object_deleted,,10666859
450660200,object_deleted,,10666858
450660418,object_deleted,,10666857
450660636,object_deleted,,10666353
450660854,object_deleted,,10666856
450661072,object_deleted,,10667078
450661290,object_deleted,,10666349
450661508,object_deleted,,10666599
450661726,object_deleted,,10666597
450661944,object_deleted,,10666596
450662162,object_deleted,,10666354
450670380,object_deleted,,10666374
450671704,object_deleted,,10666565
450673028,object_deleted,,10666372
450674352,object_deleted,,10666378
450675676,object_deleted,,10666566
450677000,object_deleted,,10666895
450678324,object_deleted,,10666887
450679648,object_deleted,,10666898
450680340,object_deleted,,10666376
450681032,object_deleted,,10666894
450681724,object_deleted,,10666564
450682416,object_deleted,,10667205
450683108,object_deleted,,10666896
450683800,object_deleted,,10666373
450684492,object_deleted,,10666563
450685184,object_deleted,,10666377
450685876,object_deleted,,10666375
450687260,object_deleted,,10666582
450687952,object_deleted,,10666897
450691216,object_deleted,,10667042
450691500,object_deleted,,10666691
450691784,object_deleted,,10666333
450693070,object_deleted,,10666692
450693129,object_deleted,,10667041
450693188,object_deleted,,10667040
450693306,object_deleted,,10666852
450693365,object_deleted,,10667039
450693424,object_deleted,,10666851
450693483,object_deleted,,10666850
450693542,object_deleted,,10666849
450704607,object_deleted,,10666365
450704931,object_deleted,,10666888
450705255,object_deleted,,10666893
450705579,object_deleted,,10667038
450705903,object_deleted,,10666588
450706227,object_deleted,,10667037
450706551,object_deleted,,10666890
450706875,object_deleted,,10666370
450707199,object_deleted,,10666889
450707523,object_deleted,,10667035
450707847,object_deleted,,10667034
450708171,object_deleted,,10666371
450708495,object_deleted,,10666891
450708819,object_deleted,,10666587
450709143,object_deleted,,10667036
450709791,object_deleted,,10666368
450710115,object_deleted,,10666586
450710763,object_deleted,,10666892
450711087,object_deleted,,10666757
450711731,object_deleted,,10666484
450712375,object_deleted,,10666483
450713019,object_deleted,,10667204
450713663,object_deleted,,10667201
450714307,object_deleted,,10666638
450714951,object_deleted,,10666930
450715595,object_deleted,,10666478
450716239,object_deleted,,10666640
450716883,object_deleted,,10666932
450717527,object_deleted,,10666636
450718171,object_deleted,,10666479
450718815,object_deleted,,10667202
450719459,object_deleted,,10667200
450720103,object_deleted,,10666931
450720747,object_deleted,,10666482
450721391,object_deleted,,10667203
450722679,object_deleted,,10666637
450723323,object_deleted,,10666635
450723967,object_deleted,,10666584
450724491,object_deleted,,10667198
450725015,object_deleted,,10666847
450725539,object_deleted,,10666712
450726063,object_deleted,,10666844
450727111,object_deleted,,10666717
450727635,object_deleted,,10666848
450728159,object_deleted,,10666713
450728683,object_deleted,,10667207
450729207,object_deleted,,10666480
450729731,object_deleted,,10666763
450730255,object_deleted,,10666486
450730779,object_deleted,,10666481
450731827,object_deleted,,10667197
450732351,object_deleted,,10666711
450733127,object_deleted,,10667208
450733903,object_deleted,,10666843
450734679,object_deleted,,10666583
450735455,object_deleted,,10666715
450736231,object_deleted,,10666846
450737007,object_deleted,,10666585
450737783,object_deleted,,10666716
450738559,object_deleted,,10666714
450739335,object_deleted,,10667206
450740111,object_deleted,,10667199
450740887,object_deleted,,10666485
450741663,object_deleted,,10666845
450742925,object_deleted,,10666920
450761283,object_deleted,,10666670
450761573,object_deleted,,10666771
450761863,object_deleted,,10667143
450762153,object_deleted,,10667142
450762443,object_deleted,,10667139
450762733,object_deleted,,10667141
450763023,object_deleted,,10666672
450763313,object_deleted,,10666671
450763603,object_deleted,,10666338
450764183,object_deleted,,10666772
450764473,object_deleted,,10667144
450764763,object_deleted,,10666337
450765053,object_deleted,,10666770
450765343,object_deleted,,10666769
450765633,object_deleted,,10666673
450765923,object_deleted,,10666773
450766213,object_deleted,,10667140
450766503,object_deleted,,10666761
450766793,object_deleted,,10666669
450780882,object_deleted,,10666442
450780892,object_deleted,,10666623
450780922,object_deleted,,10666633
450783072,object_deleted,,10666441
450783346,object_deleted,,10666621
450783978,object_deleted,,10666631
450785262,object_deleted,,10666624
450785536,object_deleted,,10667214
450786168,object_deleted,,10666950
450786442,object_deleted,,10667174
450786896,object_deleted,,10666629
450788000,object_deleted,,10666938
450788454,object_deleted,,10667169
450789086,object_deleted,,10667166
450789360,object_deleted,,10666948
450789634,object_deleted,,10666937
450790918,object_deleted,,10666626
450791192,object_deleted,,10667167
450791824,object_deleted,,10666438
450792278,object_deleted,,10667165
450793412,object_deleted,,10666444
450793512,object_deleted,,10666940
450794742,object_deleted,,10667170
450795016,object_deleted,,10666632
450795470,object_deleted,,10666951
450796420,object_deleted,,10666437
450797206,object_deleted,,10666939
450797516,object_deleted,,10666622
450797934,object_deleted,,10667168
450798208,object_deleted,,10667172
450799492,object_deleted,,10666949
450799766,object_deleted,,10666628
450799816,object_deleted,,10667171
450800494,object_deleted,,10666947
450801598,object_deleted,,10666919
450802018,object_deleted,,10666627
450802326,object_deleted,,10666946
450803120,object_deleted,,10666620
450803884,object_deleted,,10666443
450804158,object_deleted,,10667176
450805442,object_deleted,,10667173
450808244,object_deleted,,10666718
450808918,object_deleted,,10666634
450810202,object_deleted,,10667175
450816466,object_deleted,,10667147
450817076,object_deleted,,10666325
450817686,object_deleted,,10667210
450818296,object_deleted,,10666760
450818906,object_deleted,,10666436
450819516,object_deleted,,10667213
450820126,object_deleted,,10667138
450820736,object_deleted,,10666324
450821346,object_deleted,,10666702
450821956,object_deleted,,10666992
450822566,object_deleted,,10666704
450823176,object_deleted,,10666327
450823786,object_deleted,,10666759
450824396,object_deleted,,10666701
450825006,object_deleted,,10666988
450825616,object_deleted,,10667137
450826226,object_deleted,,10666323
450826836,object_deleted,,10666322
450827446,object_deleted,,10666991
450828056,object_deleted,,10666698
450828666,object_deleted,,10666987
450829152,object_deleted,,10666762
450829638,object_deleted,,10667148
450830124,object_deleted,,10666990
450830610,object_deleted,,10667212
450831096,object_deleted,,10666700
450831582,object_deleted,,10666328
450832068,object_deleted,,10666435
450832554,object_deleted,,10667145
450833040,object_deleted,,10666989
450833526,object_deleted,,10666699
450834012,object_deleted,,10666703
450834498,object_deleted,,10667211
450835470,object_deleted,,10667136
450835956,object_deleted,,10666705
450836442,object_deleted,,10666326
450836928,object_deleted,,10666329
450837414,object_deleted,,10666758
450837900,object_deleted,,10667146
450843192,object_deleted,,10666918
450843526,object_deleted,,10666440
450844194,object_deleted,,10666439
450849133,object_deleted,,10666719
450849703,object_deleted,,10666764
450867112,object_deleted,,10666765
450868052,object_deleted,,10666358
450868992,object_deleted,,10667164
450870140,object_deleted,,10666360
450872026,object_deleted,,10667209
450873304,object_deleted,,10666359
450873842,object_deleted,,10666768
450875582,object_deleted,,10666924
450877200,object_deleted,,10666766
450884416,object_deleted,,10667233
450885156,object_deleted,,10667231
450885896,object_deleted,,10667238
450887376,object_deleted,,10667232
450888116,object_deleted,,10666407
450889596,object_deleted,,10666767
450889816,object_deleted,,10666679
450890828,object_deleted,,10666678
450891824,object_deleted,,10666743
450892120,object_deleted,,10666744
450894276,object_deleted,,10666740
450895468,object_deleted,,10667099
450896248,object_deleted,,10666970
450897028,object_deleted,,10666446
450897808,object_deleted,,10667132
450899368,object_deleted,,10666968
450900148,object_deleted,,10666445
450900928,object_deleted,,10667115
450901708,object_deleted,,10666738
450902488,object_deleted,,10666966
450903268,object_deleted,,10666965
450904048,object_deleted,,10667106
450904828,object_deleted,,10666448
450905608,object_deleted,,10666741
450906388,object_deleted,,10666926
450906560,object_deleted,,10667131
450907512,object_deleted,,10666363
450907684,object_deleted,,10666925
450907856,object_deleted,,10666735
450909416,object_deleted,,10667133
450910196,object_deleted,,10666410
450910976,object_deleted,,10666685
450911546,object_deleted,,10667120
450912116,object_deleted,,10667125
450912686,object_deleted,,10666986
450913256,object_deleted,,10666675
450913826,object_deleted,,10666927
450914396,object_deleted,,10667118
450914966,object_deleted,,10666416
450915536,object_deleted,,10666688
450916106,object_deleted,,10666413
450916676,object_deleted,,10666683
450917246,object_deleted,,10666417
450918386,object_deleted,,10666929
450918956,object_deleted,,10667123
450919526,object_deleted,,10666414
450919832,object_deleted,,10666686
450920138,object_deleted,,10667122
450920444,object_deleted,,10666418
450920750,object_deleted,,10667117
450921056,object_deleted,,10666677
450921362,object_deleted,,10666676
450921668,object_deleted,,10667124
450921974,object_deleted,,10666985
450922280,object_deleted,,10666984
450922586,object_deleted,,10666928
450922892,object_deleted,,10666684
450923198,object_deleted,,10667119
450923504,object_deleted,,10666983
450923810,object_deleted,,10667121
450924116,object_deleted,,10666689
450924422,object_deleted,,10666415
450924728,object_deleted,,10666687
450925340,object_deleted,,10666419
450925646,object_deleted,,10666682
450925732,object_deleted,,10667237
450925818,object_deleted,,10667236
450925904,object_deleted,,10667235
450925990,object_deleted,,10666936
450926076,object_deleted,,10667234
450926162,object_deleted,,10666934
450926248,object_deleted,,10666357
450926334,object_deleted,,10666681
450926506,object_deleted,,10666408
450926592,object_deleted,,10666680
450926678,object_deleted,,10666737
450927008,object_deleted,,10666969
450927338,object_deleted,,10666742
450927668,object_deleted,,10667135
450927998,object_deleted,,10667134
450928328,object_deleted,,10667116
450928658,object_deleted,,10666411
450928988,object_deleted,,10666942
450929318,object_deleted,,10667097
450929648,object_deleted,,10666734
450929978,object_deleted,,10666972
450930308,object_deleted,,10667126
450930638,object_deleted,,10666967
450930968,object_deleted,,10666945
450931298,object_deleted,,10667113
450931628,object_deleted,,10666725
450931958,object_deleted,,10666923
450932288,object_deleted,,10666406
450932618,object_deleted,,10666724
450932948,object_deleted,,10666447
450933902,object_deleted,,10667196
450934526,object_deleted,,10666732
450935150,object_deleted,,10666981
450935774,object_deleted,,10666420
450937646,object_deleted,,10667194
450938270,object_deleted,,10666421
450938894,object_deleted,,10666730
450939518,object_deleted,,10666982
450940766,object_deleted,,10667193
450941390,object_deleted,,10666731
450942014,object_deleted,,10667195
450942638,object_deleted,,10666943
450942946,object_deleted,,10667098
450943254,object_deleted,,10666736
450943562,object_deleted,,10666405
450943870,object_deleted,,10666449
450944178,object_deleted,,10667129
450944486,object_deleted,,10667127
450944794,object_deleted,,10666361
450945102,object_deleted,,10666944
450945410,object_deleted,,10666941
450945718,object_deleted,,10666739
450946026,object_deleted,,10666974
450946334,object_deleted,,10666733
450946642,object_deleted,,10666973
450946950,object_deleted,,10667128
450947258,object_deleted,,10666723
450947566,object_deleted,,10666412
450947874,object_deleted,,10667114
450948182,object_deleted,,10666409
450948490,object_deleted,,10667130
450948798,object_deleted,,10666729
450949120,object_deleted,,10666400
450949442,object_deleted,,10666976
450949764,object_deleted,,10667188
450950086,object_deleted,,10666975
450950408,object_deleted,,10666722
450950730,object_deleted,,10666721
450951052,object_deleted,,10666971
450951374,object_deleted,,10667178
450951696,object_deleted,,10666401
450952018,object_deleted,,10666977
450952340,object_deleted,,10666727
450952662,object_deleted,,10666398
450952984,object_deleted,,10666726
450953306,object_deleted,,10666980
450953628,object_deleted,,10666402
450953950,object_deleted,,10667179
450954272,object_deleted,,10667189
450954594,object_deleted,,10666728
450954916,object_deleted,,10666399
450961398,object_deleted,,10666998
450962040,object_deleted,,10667181
450962902,object_deleted,,10666658
450963214,object_deleted,,10667184
450964406,object_deleted,,10666391
450964718,object_deleted,,10666993
450965030,object_deleted,,10666390
450966222,object_deleted,,10666650
450966534,object_deleted,,10666661
450967446,object_deleted,,10666996
450968038,object_deleted,,10667187
450968350,object_deleted,,10666392
450969542,object_deleted,,10666995
450969854,object_deleted,,10667183
450970166,object_deleted,,10666651
450971358,object_deleted,,10666384
450971670,object_deleted,,10666649
450972422,object_deleted,,10666994
450973174,object_deleted,,10666652
450973486,object_deleted,,10666389
450975330,object_deleted,,10666978
450975656,object_deleted,,10666403
450976308,object_deleted,,10667190
450976634,object_deleted,,10666979
450976960,object_deleted,,10666720
450977286,object_deleted,,10667180
450977612,object_deleted,,10666386
450977924,object_deleted,,10666659
450978236,object_deleted,,10667185
450978548,object_deleted,,10666662
450979172,object_deleted,,10667186
450979484,object_deleted,,10666404
450979796,object_deleted,,10667182
450980108,object_deleted,,10666997
450980420,object_deleted,,10666668
450980726,object_deleted,,10666912
450981032,object_deleted,,10666655
450981338,object_deleted,,10666396
450981644,object_deleted,,10666394
450981950,object_deleted,,10666393
450982256,object_deleted,,10666914
450982562,object_deleted,,10666913
450982868,object_deleted,,10666387
450983174,object_deleted,,10667223
450983480,object_deleted,,10667229
450983786,object_deleted,,10666653
450984092,object_deleted,,10666665
450984398,object_deleted,,10666664
450984704,object_deleted,,10667177
450985552,object_deleted,,10666660
450986400,object_deleted,,10666911
450986596,object_deleted,,10666397
450986792,object_deleted,,10666657
450986988,object_deleted,,10667222
450987184,object_deleted,,10666388
450987380,object_deleted,,10666654
450987576,object_deleted,,10667221
450987772,object_deleted,,10666667
450987968,object_deleted,,10666666
450988164,object_deleted,,10666916
450988360,object_deleted,,10666395
450988556,object_deleted,,10666663
450988752,object_deleted,,10666915
450988948,object_deleted,,10667230
450989144,object_deleted,,10666910
450989340,object_deleted,,10667228
450990424,object_deleted,,10666656
450992794,object_deleted,,10667227
450992936,object_deleted,,10666917
450993078,object_deleted,,10666385
450996440,object_deleted,,10666459
450997684,object_deleted,,10666607
450998928,object_deleted,,10666609
451000472,object_deleted,,10666962
451047314,object_deleted,,10666610
451047414,object_deleted,,10666450
451047514,object_deleted,,10666619
451047614,object_deleted,,10666964
451047714,object_deleted,,10667226
451047814,object_deleted,,10667225
451047914,object_deleted,,10666458
451048014,object_deleted,,10666963
451048114,object_deleted,,10666618
451048214,object_deleted,,10667224
451048314,object_deleted,,10666617
451048414,object_deleted,,10666608
451048514,object_deleted,,10666961
451048614,object_deleted,,10666457
451048714,object_deleted,,10667215
451048814,object_deleted,,10666960
451048914,object_deleted,,10666959
451049014,object_deleted,,10666456
451049114,object_deleted,,10666455
451049664,object_deleted,,10667218
451049876,object_deleted,,10666612
451050088,object_deleted,,10666611
451050300,object_deleted,,10666454
451050512,object_deleted,,10666958
451050724,object_deleted,,10666957
451050936,object_deleted,,10666453
451051148,object_deleted,,10666614
451051360,object_deleted,,10666956
451051572,object_deleted,,10667219
451051784,object_deleted,,10666955
451051996,object_deleted,,10666452
451052208,object_deleted,,10666613
451052420,object_deleted,,10667217
451052844,object_deleted,,10666451
451053056,object_deleted,,10666616
451053268,object_deleted,,10666615
451053480,object_deleted,,10667220
451067221,object_deleted,,10666841
451067975,object_deleted,,10666842
451068205,object_deleted,,10666840
451068438,object_deleted,,10666427
451068671,object_deleted,,10666839
451068904,object_deleted,,10666426
451069137,object_deleted,,10666838
451069370,object_deleted,,10666837
451069603,object_deleted,,10666558
451069836,object_deleted,,10667154
451086187,object_deleted,,10666836
451088867,object_deleted,,10666433
451091547,object_deleted,,10666432
451094227,object_deleted,,10666425
451096131,object_deleted,,10666580
451098035,object_deleted,,10666835
451099415,object_deleted,,10666834
451100819,object_deleted,,10666581
451104627,object_deleted,,10666578
451108435,object_deleted,,10666579
451110339,object_deleted,,10666431
451112243,object_deleted,,10666434
451117075,object_deleted,,10667155
451117661,object_deleted,,10667162
451118247,object_deleted,,10666429
451118833,object_deleted,,10666562
451119419,object_deleted,,10667157
451120005,object_deleted,,10666560
451120591,object_deleted,,10666430
451121177,object_deleted,,10666428
451121763,object_deleted,,10667159
451122349,object_deleted,,10667156
451122935,object_deleted,,10666559
451123521,object_deleted,,10667161
451124107,object_deleted,,10667160
451124693,object_deleted,,10667158
451125279,object_deleted,,10666561
451125865,object_deleted,,10667163
451147977,object_deleted,,10666305
451148339,object_deleted,,10666306
451150217,object_deleted,,10666308
451150677,object_deleted,,10666577
451151367,object_deleted,,10667153
451151997,object_deleted,,10667033
451156939,object_deleted,,10667152
451157497,object_deleted,,10666648
451158487,object_deleted,,10667030
451159135,object_deleted,,10667006
451159783,object_deleted,,10666307
451160431,object_deleted,,10667031
451161079,object_deleted,,10666921
451161651,object_deleted,,10667151
451164614,object_deleted,,10666922
451165098,object_deleted,,10666557
451165582,object_deleted,,10666909
451171892,object_deleted,,10666311
451179160,object_deleted,,10666304
451179362,object_deleted,,10667150
451179564,object_deleted,,10666696
451179766,object_deleted,,10666695
451179968,object_deleted,,10666953
451180170,object_deleted,,10666694
451180372,object_deleted,,10666952
451180574,object_deleted,,10666693
451186294,object_deleted,,10666954
451186692,object_deleted,,10667149
451198033,object_deleted,,10667032
451198475,object_deleted,,10666647
451220262,object_deleted,,10666312
451220694,object_deleted,,10666697
451221240,object_deleted,,10666310
451221672,object_deleted,,10666908
451222104,object_deleted,,10666309
451609930,object_deleted,,10666830
451611824,object_deleted,,10666831
451612684,object_deleted,,10666832
451615982,object_deleted,,10666474
451616700,object_deleted,,10666509
451617418,object_deleted,,10666469
451618136,object_deleted,,10666468
451618854,object_deleted,,10667004
451619572,object_deleted,,10667005
451620290,object_deleted,,10666833
451624865,object_deleted,,10666508
451625665,object_deleted,,10667007
451638303,object_deleted,,10667003
451639221,object_deleted,,10666827
451640091,object_deleted,,10666825
451641331,object_deleted,,10667000
451643811,object_deleted,,10666828
451645599,object_deleted,,10666506
451646839,object_deleted,,10666999
451648079,object_deleted,,10666829
451649319,object_deleted,,10666471
451650517,object_deleted,,10667002
451651107,object_deleted,,10666505
451652347,object_deleted,,10666470
451653587,object_deleted,,10666473
451654827,object_deleted,,10666472
451656067,object_deleted,,10667001
451658921,object_deleted,,10666467
451734830,object_deleted,,10667026
451735469,object_deleted,,10666782
451736108,object_deleted,,10666781
451757259,object_deleted,,10667025
451757717,object_deleted,,10666525
451758175,object_deleted,,10667024
451758633,object_deleted,,10667023
451759091,object_deleted,,10667022
451760007,object_deleted,,10666501
451760465,object_deleted,,10666496
451760923,object_deleted,,10666497
451761419,object_deleted,,10666517
451761915,object_deleted,,10666500
451762411,object_deleted,,10666499
451762907,object_deleted,,10666498
451763403,object_deleted,,10667016
451763899,object_deleted,,10666780
451791745,object_deleted,,10666518
451792661,object_deleted,,10667014
451793119,object_deleted,,10666463
451793577,object_deleted,,10667015
451794035,object_deleted,,10666462
451794493,object_deleted,,10666464
451797919,object_deleted,,10666779
451798311,object_deleted,,10666778
451813611,object_deleted,,10666515
451814667,object_deleted,,10667018
451815195,object_deleted,,10667017
451815723,object_deleted,,10666776
451816251,object_deleted,,10666820
451816779,object_deleted,,10666819
451817307,object_deleted,,10666512
451817835,object_deleted,,10666775
451818363,object_deleted,,10666811
451824133,object_deleted,,10667020
451824623,object_deleted,,10666516
451825113,object_deleted,,10666514
451825603,object_deleted,,10666511
451826093,object_deleted,,10666495
451826583,object_deleted,,10666777
451827073,object_deleted,,10667019
451827563,object_deleted,,10666493
451828053,object_deleted,,10666513
451829263,object_deleted,,10666774
451829511,object_deleted,,10667027
451830377,object_deleted,,10666466
451830737,object_deleted,,10666465
451831097,object_deleted,,10667029
451831457,object_deleted,,10667028
451831817,object_deleted,,10666510
451842035,object_deleted,,10666523
451842521,object_deleted,,10666521
451843007,object_deleted,,10667021
451843493,object_deleted,,10666520
451843979,object_deleted,,10666804
451844465,object_deleted,,10666519
451845481,object_deleted,,10666522
451846409,object_deleted,,10666492
451846895,object_deleted,,10666491
451901661,object_deleted,,10666805
451902030,object_deleted,,10666503
451902399,object_deleted,,10667008
451902768,object_deleted,,10666556
451903137,object_deleted,,10666477
451903875,object_deleted,,10666808
451904244,object_deleted,,10666806
451904613,object_deleted,,10667010
451904982,object_deleted,,10666475
451905351,object_deleted,,10666810
451905720,object_deleted,,10666555
451906089,object_deleted,,10666476
451906458,object_deleted,,10666504
451907565,object_deleted,,10667009
451907934,object_deleted,,10666502
451908303,object_deleted,,10666809
451908672,object_deleted,,10667013
451926488,object_deleted,,10666461
451926858,object_deleted,,10666823
451927228,object_deleted,,10666822
451927598,object_deleted,,10666817
451927968,object_deleted,,10666460
451928338,object_deleted,,10667054
451928708,object_deleted,,10667055
451929078,object_deleted,,10666553
451929448,object_deleted,,10666824
451929936,object_deleted,,10666821
451930424,object_deleted,,10666815
451930912,object_deleted,,10666552
451931400,object_deleted,,10666813
451931888,object_deleted,,10666554
451932376,object_deleted,,10666818
451932864,object_deleted,,10666816
451933352,object_deleted,,10666814
451933840,object_deleted,,10667053
451934328,object_deleted,,10666812
451934816,object_deleted,,10666551
451935304,object_deleted,,10667056
452036988,object_deleted,,10666526
452037162,object_deleted,,10666295
452037336,object_deleted,,10666296
452041774,object_deleted,,10666803
452042314,object_deleted,,10666532
452045562,object_deleted,,10666280
452045618,object_deleted,,10667060
452045674,object_deleted,,10666531
452045730,object_deleted,,10667059
452045786,object_deleted,,10666530
452045842,object_deleted,,10666794
452045898,object_deleted,,10667058
452045954,object_deleted,,10666793
452046010,object_deleted,,10666529
452046066,object_deleted,,10666528
452046178,object_deleted,,10667057
452046234,object_deleted,,10666792
452046290,object_deleted,,10666791
452046346,object_deleted,,10666279
452046402,object_deleted,,10666790
452046458,object_deleted,,10666789
452046514,object_deleted,,10666788
452046570,object_deleted,,10666527
452046626,object_deleted,,10666278
452047210,object_deleted,,10667067
452047230,object_deleted,,10666277
452047240,object_deleted,,10666319
452047896,object_deleted,,10666282
452047932,object_deleted,,10666795
452048054,object_deleted,,10666539
452048084,object_deleted,,10667066
452048182,object_deleted,,10667065
452048218,object_deleted,,10666535
452048310,object_deleted,,10666318
452048420,object_deleted,,10666281
452048468,object_deleted,,10666320
452048504,object_deleted,,10667073
452048596,object_deleted,,10666787
452048772,object_deleted,,10666291
452049190,object_deleted,,10666537
452049226,object_deleted,,10666534
452049262,object_deleted,,10666288
452049384,object_deleted,,10666317
452049420,object_deleted,,10666549
452049456,object_deleted,,10666545
452049578,object_deleted,,10666547
452050050,object_deleted,,10666800
452050086,object_deleted,,10666541
452050208,object_deleted,,10666546
452050244,object_deleted,,10666543
452050280,object_deleted,,10666540
452050402,object_deleted,,10666542
452050438,object_deleted,,10666798
452050474,object_deleted,,10666284
452050596,object_deleted,,10666797
452051104,object_deleted,,10666283
452056808,object_deleted,,10667064
452056812,object_deleted,,10666276
452056816,object_deleted,,10666786
452056820,object_deleted,,10667063
452056824,object_deleted,,10667062
452056828,object_deleted,,10667075
452056832,object_deleted,,10667074
452056836,object_deleted,,10666550
452056840,object_deleted,,10667061
452056844,object_deleted,,10666802
452056848,object_deleted,,10666801
452056852,object_deleted,,10667071
452056856,object_deleted,,10666287
452056860,object_deleted,,10667068
452056864,object_deleted,,10666799
452056868,object_deleted,,10666286
452056872,object_deleted,,10666285
452056876,object_deleted,,10666321
452056880,object_deleted,,10666796
452056884,object_deleted,,10666292
452056888,object_deleted,,10666538
452056892,object_deleted,,10666536
452056896,object_deleted,,10666533
452056900,object_deleted,,10666785
452056904,object_deleted,,10666316
452056908,object_deleted,,10667072
452056912,object_deleted,,10666548
452056916,object_deleted,,10666290
452056920,object_deleted,,10666289
452056924,object_deleted,,10667070
452056928,object_deleted,,10667069
452056932,object_deleted,,10666544
452059360,object_deleted,,10666314
452060288,object_deleted,,10666313
452070694,object_deleted,,10666315
452071566,object_deleted,,10666299
452076066,object_deleted,,10666294
452077984,object_deleted,,10666300
452079902,object_deleted,,10667076
