object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
454004783,W1AC364-I2PD17986,"urn-3:FHCL:37328473, urn-3:HUL.DRS.OBJECT:37328472",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-02T00:00:00.480Z,,batchW1AC364-1n,550724,2018-08-01T23:59:39.0Z,FHCL.COLL_batchW1AC364-1n_20180618_134004,166,,R,"rje btsun chos kyi rgyal mtshan gyi gsung 'bum, རྗེ་བཙུན་ཆོས་ཀྱི་རྒྱལ་མཚན་གྱི་གསུང་འབུམ།, 杰尊确吉坚赞文集, jie zun que ji jian zan wen ji",Tibetan Buddhist Resource Center,42740056
454004951,W1AC364-I2PD17987,"urn-3:FHCL:37328475, urn-3:HUL.DRS.OBJECT:37328474",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-02T00:00:12.744Z,,batchW1AC364-1n,550724,2018-08-01T23:59:39.0Z,FHCL.COLL_batchW1AC364-1n_20180618_134004,166,,R,"rje btsun chos kyi rgyal mtshan gyi gsung 'bum, རྗེ་བཙུན་ཆོས་ཀྱི་རྒྱལ་མཚན་གྱི་གསུང་འབུམ།, 杰尊确吉坚赞文集, jie zun que ji jian zan wen ji",Tibetan Buddhist Resource Center,42740056
454005119,W1AC364-I2PD17988,"urn-3:FHCL:37328477, urn-3:HUL.DRS.OBJECT:37328476",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-02T00:00:24.959Z,,batchW1AC364-1n,550724,2018-08-01T23:59:39.0Z,FHCL.COLL_batchW1AC364-1n_20180618_134004,166,,R,"rje btsun chos kyi rgyal mtshan gyi gsung 'bum, རྗེ་བཙུན་ཆོས་ཀྱི་རྒྱལ་མཚན་གྱི་གསུང་འབུམ།, 杰尊确吉坚赞文集, jie zun que ji jian zan wen ji",Tibetan Buddhist Resource Center,42740056
454005287,W1AC364-I2PD17989,"urn-3:FHCL:37328479, urn-3:HUL.DRS.OBJECT:37328478",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-02T00:00:36.782Z,,batchW1AC364-1n,550724,2018-08-01T23:59:39.0Z,FHCL.COLL_batchW1AC364-1n_20180618_134004,166,,R,"rje btsun chos kyi rgyal mtshan gyi gsung 'bum, རྗེ་བཙུན་ཆོས་ཀྱི་རྒྱལ་མཚན་གྱི་གསུང་འབུམ།, 杰尊确吉坚赞文集, jie zun que ji jian zan wen ji",Tibetan Buddhist Resource Center,42740056
454005455,W1AC364-I2PD17990,"urn-3:FHCL:37328481, urn-3:HUL.DRS.OBJECT:37328480",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-02T00:00:49.219Z,,batchW1AC364-1n,550724,2018-08-01T23:59:39.0Z,FHCL.COLL_batchW1AC364-1n_20180618_134004,166,,R,"rje btsun chos kyi rgyal mtshan gyi gsung 'bum, རྗེ་བཙུན་ཆོས་ཀྱི་རྒྱལ་མཚན་གྱི་གསུང་འབུམ།, 杰尊确吉坚赞文集, jie zun que ji jian zan wen ji",Tibetan Buddhist Resource Center,42740056
454005623,W1AC364-I2PD17991,"urn-3:FHCL:37328483, urn-3:HUL.DRS.OBJECT:37328482",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-02T00:01:01.267Z,,batchW1AC364-1n,550724,2018-08-01T23:59:39.0Z,FHCL.COLL_batchW1AC364-1n_20180618_134004,166,,R,"rje btsun chos kyi rgyal mtshan gyi gsung 'bum, རྗེ་བཙུན་ཆོས་ཀྱི་རྒྱལ་མཚན་གྱི་གསུང་འབུམ།, 杰尊确吉坚赞文集, jie zun que ji jian zan wen ji",Tibetan Buddhist Resource Center,42740056
454005791,W1AC364-I2PD17992,"urn-3:FHCL:37328485, urn-3:HUL.DRS.OBJECT:37328484",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-02T00:01:14.131Z,,batchW1AC364-1n,550724,2018-08-01T23:59:39.0Z,FHCL.COLL_batchW1AC364-1n_20180618_134004,166,,R,"rje btsun chos kyi rgyal mtshan gyi gsung 'bum, རྗེ་བཙུན་ཆོས་ཀྱི་རྒྱལ་མཚན་གྱི་གསུང་འབུམ།, 杰尊确吉坚赞文集, jie zun que ji jian zan wen ji",Tibetan Buddhist Resource Center,42740056
454005959,W1AC364-I2PD17993,"urn-3:FHCL:37328487, urn-3:HUL.DRS.OBJECT:37328486",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-02T00:01:26.68Z,,batchW1AC364-1n,550724,2018-08-01T23:59:39.0Z,FHCL.COLL_batchW1AC364-1n_20180618_134004,166,,R,"rje btsun chos kyi rgyal mtshan gyi gsung 'bum, རྗེ་བཙུན་ཆོས་ཀྱི་རྒྱལ་མཚན་གྱི་གསུང་འབུམ།, 杰尊确吉坚赞文集, jie zun que ji jian zan wen ji",Tibetan Buddhist Resource Center,42740056
454006127,W1AC364-I2PD17994,"urn-3:FHCL:37328489, urn-3:HUL.DRS.OBJECT:37328488",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-02T00:01:38.191Z,,batchW1AC364-1n,550724,2018-08-01T23:59:39.0Z,FHCL.COLL_batchW1AC364-1n_20180618_134004,166,,R,"rje btsun chos kyi rgyal mtshan gyi gsung 'bum, རྗེ་བཙུན་ཆོས་ཀྱི་རྒྱལ་མཚན་གྱི་གསུང་འབུམ།, 杰尊确吉坚赞文集, jie zun que ji jian zan wen ji",Tibetan Buddhist Resource Center,42740056
454006295,W1AC364-I2PD17995,"urn-3:FHCL:37328491, urn-3:HUL.DRS.OBJECT:37328490",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-02T00:01:49.839Z,,batchW1AC364-1n,550724,2018-08-01T23:59:39.0Z,FHCL.COLL_batchW1AC364-1n_20180618_134004,166,,R,"rje btsun chos kyi rgyal mtshan gyi gsung 'bum, རྗེ་བཙུན་ཆོས་ཀྱི་རྒྱལ་མཚན་གྱི་གསུང་འབུམ།, 杰尊确吉坚赞文集, jie zun que ji jian zan wen ji",Tibetan Buddhist Resource Center,42740056
