object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
445843327,W1FPL2128-I1FPL2128,"urn-3:FHCL:37141785, urn-3:HUL.DRS.OBJECT:37141784",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL2128-1n,480731,2018-06-20T21:44:10.0Z,FHCL.COLL_batchW1FPL2128-1n_20180620_161647,239,,R,sut sīlakkhaṃ pāḷi-tō--sut sīlakkhaṃ aṭṭhakathā,Tibetan Buddhist Resource Center,65401930
445843568,W1FPL150-I1FPL150,"urn-3:FHCL:37141787, urn-3:HUL.DRS.OBJECT:37141786",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL150-1n,480732,2018-06-20T21:45:04.0Z,FHCL.COLL_batchW1FPL150-1n_20180620_154337,194,,R,saḷayatanavaggasaṃyut pāḷi-tō--mahāvaggasaṃyut pāḷi-tō,Tibetan Buddhist Resource Center,59151672
445843764,W1FPL1159-I1FPL1159,"urn-3:FHCL:37141790, urn-3:HUL.DRS.OBJECT:37141788",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1159-1n,480733,2018-06-20T21:45:05.0Z,FHCL.COLL_batchW1FPL1159-1n_20180620_163750,220,,R,uṇād kaccāyanavaṇṇanā pāṭh--kit kaccāyanavaṇṇanā pāṭh--ākhyāt kaccāyanavaṇṇanā pāṭh--taddhit kaccāyanavaṇṇanā pāṭh--kāraka kaccāyanavaṇṇanā pāṭh--nām kaccāyanavaṇṇanā pāṭh--sandhi kaccāyanavaṇṇanā pāṭh,Tibetan Buddhist Resource Center,72294710
445843834,W1FPL182-I1FPL182,"urn-3:FHCL:37141791, urn-3:HUL.DRS.OBJECT:37141789",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL182-1n,480734,2018-06-20T21:45:05.0Z,FHCL.COLL_batchW1FPL182-1n_20180620_150808,232,,R,aṭhasālini,Tibetan Buddhist Resource Center,85656596
445844220,W1FPL1829-I1FPL1829,"urn-3:FHCL:37141793, urn-3:HUL.DRS.OBJECT:37141792",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1829-1n,480735,2018-06-20T21:46:09.0Z,FHCL.COLL_batchW1FPL1829-1n_20180620_150903,149,,R,dīpavaṅ pāṭh--nalātadhātuvaṅ*--thūpavaṅ,Tibetan Buddhist Resource Center,32384908
445844371,W1FPL213-I1FPL213,"urn-3:FHCL:37141795, urn-3:HUL.DRS.OBJECT:37141794",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL213-1n,480736,2018-06-20T21:46:10.0Z,FHCL.COLL_batchW1FPL213-1n_20180620_161816,236,,R,sikkhāpadavalañcana nisya--[kaccāyana?] sandhi nissya--sut caññ uṇhāt*--caturakkha tarā:--caṇ̃ ku: mruị cā: e khyaṅ:*--[kaccāyana?] sandhi sut-sac--[kaccāyana?] nām pud-sac--sikkhāpadavalañcana pāṭh,Tibetan Buddhist Resource Center,64805385
445844609,W1FPL183-I1FPL183,"urn-3:FHCL:37141797, urn-3:HUL.DRS.OBJECT:37141796",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL183-1n,480737,2018-06-20T21:47:10.0Z,FHCL.COLL_batchW1FPL183-1n_20180620_151005,140,,R,maṅgalasut pāṭh*--maṅgalasut ṭīghā nissya--abhidhammatthasaṅgruih pāṭh--parit krī: ’anak--namakāya pāṭh ’anak--lakkhaṇā-tō bhurā: rhac khui:*--[kaccāyana?] sandhi to uṇhāt pāṭh,Tibetan Buddhist Resource Center,31398907
445844751,W1FPL116-I1FPL116,"urn-3:FHCL:37141801, urn-3:HUL.DRS.OBJECT:37141799",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL116-1n,480739,2018-06-20T21:47:12.0Z,FHCL.COLL_batchW1FPL116-1n_20180620_163924,251,,R,pucchāvisaccanakathā*,Tibetan Buddhist Resource Center,130396292
445845004,W1FPL151-I1FPL151,"urn-3:FHCL:37141800, urn-3:HUL.DRS.OBJECT:37141798",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL151-1n,480738,2018-06-20T21:47:12.0Z,FHCL.COLL_batchW1FPL151-1n_20180620_154524,275,,R,bhikkhūnīkaṅkhā pāṭh--kaṅkhā ṭīkā-hoṅ:*--kaṅkhā ṭīkā-sac--bhikkhukaṅkhā aṭṭhakathā pāṭh--bhikkhūnīkaṅkhā pāṭh,Tibetan Buddhist Resource Center,83260301
445845281,W1FPL214-I1FPL214,"urn-3:FHCL:37141803, urn-3:HUL.DRS.OBJECT:37141802",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL214-1n,480740,2018-06-20T21:48:05.0Z,FHCL.COLL_batchW1FPL214-1n_20180620_162010,261,,R,visuddhimag aṭhakathā pāṭh,Tibetan Buddhist Resource Center,70957742
