object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
451871975,W1PD152291-I2PD16842,"urn-3:FHCL:37290023, urn-3:HUL.DRS.OBJECT:37290022",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-24T00:10:59.11Z,,batchW1PD152291-1-9f,520889,2018-07-24T00:10:59.0Z,FHCL.COLL_batchW1PD152291-1-9f_20180719_120738,334,,R,"dpal ldan sa skya pa'i gsung rab grags chen bco brgyad, 萨迦派十八部传世经典名著（1—18卷), sa jia pai shi ba bu chuan shi jing dian ming zhu, དཔལ་ལྡན་ས་སྐྱ་པའི་གསུང་རབ་གྲགས་ཆེན་བཅོ་བརྒྱད།",Tibetan Buddhist Resource Center,57993090
451871985,W1PD137885-I2PD17660,"urn-3:FHCL:37290013, urn-3:HUL.DRS.OBJECT:37290012",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-24T00:07:33.372Z,,batchW1PD137885-1-f0,520885,2018-07-24T00:07:30.0Z,FHCL.COLL_batchW1PD137885-1-f0_20180719_110449,754,,R,"rgyal dbang sku phreng rim byon gyi mdzad rnam/_sku phreng drug pa tshangs dbyangs rgya mtsho'i rnam thar, rgyal dbang sku phreng drug pa tshangs dbyangs rgya mtsho'i rnam thar, 历辈达赖喇嘛传—第六世达赖喇嘛传, རྒྱལ་དབང་སྐུ་ཕྲེང་རིམ་བྱོན་གྱི་མཛད་རྣམ། སྐུ་ཕྲེང་དྲུག་པ་ཚངས་དབྱངས་རྒྱ་མཚོའི་རྣམ་ཐར།",Tibetan Buddhist Resource Center,39291539
451872004,W1PD137886-I2PD17662,"urn-3:FHCL:37290015, urn-3:HUL.DRS.OBJECT:37290014",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-24T00:07:40.574Z,,batchW1PD137886-1-47,520886,2018-07-24T00:07:40.0Z,FHCL.COLL_batchW1PD137886-1-47_20180719_110950,586,,R,"rgyal dbang sku phreng rim byon gyi mdzad rnam/_sku phreng bdun pa blo bzang bskal bzang rgya mtsho'i rnam thar, rgyal dbang sku phreng bdun pa blo bzang bskal bzang rgya mtsho'i rnam thar, 历辈达赖喇嘛传—第七世达赖喇嘛传（上、下册, རྒྱལ་དབང་སྐུ་ཕྲེང་རིམ་བྱོན་གྱི་མཛད་རྣམ། སྐུ་ཕྲེང་བདུན་པ་བློ་བཟང་བསྐལ་བཟང་རྒྱ་མཚོའི་རྣམ་ཐར།",Tibetan Buddhist Resource Center,31562321
451874629,W1PD152291-I2PD16844,"urn-3:FHCL:37290025, urn-3:HUL.DRS.OBJECT:37290024",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-24T00:11:16.803Z,,batchW1PD152291-1-9f,520889,2018-07-24T00:10:59.0Z,FHCL.COLL_batchW1PD152291-1-9f_20180719_120738,334,,R,"dpal ldan sa skya pa'i gsung rab grags chen bco brgyad, 萨迦派十八部传世经典名著（1—18卷), sa jia pai shi ba bu chuan shi jing dian ming zhu, དཔལ་ལྡན་ས་སྐྱ་པའི་གསུང་རབ་གྲགས་ཆེན་བཅོ་བརྒྱད།",Tibetan Buddhist Resource Center,57993090
451874965,W1PD137886-I2PD17663,"urn-3:FHCL:37290017, urn-3:HUL.DRS.OBJECT:37290016",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-24T00:08:13.219Z,,batchW1PD137886-1-47,520886,2018-07-24T00:07:40.0Z,FHCL.COLL_batchW1PD137886-1-47_20180719_110950,586,,R,"rgyal dbang sku phreng rim byon gyi mdzad rnam/_sku phreng bdun pa blo bzang bskal bzang rgya mtsho'i rnam thar, rgyal dbang sku phreng bdun pa blo bzang bskal bzang rgya mtsho'i rnam thar, 历辈达赖喇嘛传—第七世达赖喇嘛传（上、下册, རྒྱལ་དབང་སྐུ་ཕྲེང་རིམ་བྱོན་གྱི་མཛད་རྣམ། སྐུ་ཕྲེང་བདུན་པ་བློ་བཟང་བསྐལ་བཟང་རྒྱ་མཚོའི་རྣམ་ཐར།",Tibetan Buddhist Resource Center,31562321
451875553,W1PD152291-I2PD16845,"urn-3:FHCL:37290027, urn-3:HUL.DRS.OBJECT:37290026",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-24T00:11:39.149Z,,batchW1PD152291-1-9f,520889,2018-07-24T00:10:59.0Z,FHCL.COLL_batchW1PD152291-1-9f_20180719_120738,334,,R,"dpal ldan sa skya pa'i gsung rab grags chen bco brgyad, 萨迦派十八部传世经典名著（1—18卷), sa jia pai shi ba bu chuan shi jing dian ming zhu, དཔལ་ལྡན་ས་སྐྱ་པའི་གསུང་རབ་གྲགས་ཆེན་བཅོ་བརྒྱད།",Tibetan Buddhist Resource Center,57993090
451876863,W1PD152291-I2PD16846,"urn-3:FHCL:37290031, urn-3:HUL.DRS.OBJECT:37290030",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-24T00:12:01.90Z,,batchW1PD152291-1-9f,520889,2018-07-24T00:10:59.0Z,FHCL.COLL_batchW1PD152291-1-9f_20180719_120738,334,,R,"dpal ldan sa skya pa'i gsung rab grags chen bco brgyad, 萨迦派十八部传世经典名著（1—18卷), sa jia pai shi ba bu chuan shi jing dian ming zhu, དཔལ་ལྡན་ས་སྐྱ་པའི་གསུང་རབ་གྲགས་ཆེན་བཅོ་བརྒྱད།",Tibetan Buddhist Resource Center,57993090
451877199,W1PD152291-I2PD16847,"urn-3:FHCL:37290035, urn-3:HUL.DRS.OBJECT:37290034",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-24T00:12:23.437Z,,batchW1PD152291-1-9f,520889,2018-07-24T00:10:59.0Z,FHCL.COLL_batchW1PD152291-1-9f_20180719_120738,334,,R,"dpal ldan sa skya pa'i gsung rab grags chen bco brgyad, 萨迦派十八部传世经典名著（1—18卷), sa jia pai shi ba bu chuan shi jing dian ming zhu, དཔལ་ལྡན་ས་སྐྱ་པའི་གསུང་རབ་གྲགས་ཆེན་བཅོ་བརྒྱད།",Tibetan Buddhist Resource Center,57993090
451878509,W1PD152291-I2PD16849,"urn-3:FHCL:37290041, urn-3:HUL.DRS.OBJECT:37290040",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-24T00:12:50.995Z,,batchW1PD152291-1-9f,520889,2018-07-24T00:10:59.0Z,FHCL.COLL_batchW1PD152291-1-9f_20180719_120738,334,,R,"dpal ldan sa skya pa'i gsung rab grags chen bco brgyad, 萨迦派十八部传世经典名著（1—18卷), sa jia pai shi ba bu chuan shi jing dian ming zhu, དཔལ་ལྡན་ས་སྐྱ་པའི་གསུང་རབ་གྲགས་ཆེན་བཅོ་བརྒྱད།",Tibetan Buddhist Resource Center,57993090
451878845,W1PD152291-I2PD16851,"urn-3:FHCL:37290047, urn-3:HUL.DRS.OBJECT:37290046",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-24T00:13:20.549Z,,batchW1PD152291-1-9f,520889,2018-07-24T00:10:59.0Z,FHCL.COLL_batchW1PD152291-1-9f_20180719_120738,334,,R,"dpal ldan sa skya pa'i gsung rab grags chen bco brgyad, 萨迦派十八部传世经典名著（1—18卷), sa jia pai shi ba bu chuan shi jing dian ming zhu, དཔལ་ལྡན་ས་སྐྱ་པའི་གསུང་རབ་གྲགས་ཆེན་བཅོ་བརྒྱད།",Tibetan Buddhist Resource Center,57993090
