object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
456558244,W4CZ74216-I4CZ74303,"urn-3:FHCL:37405021, urn-3:HUL.DRS.OBJECT:37405020",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-14T00:00:17.481Z,,batchW4CZ74216-1-de,562866,2018-08-14T00:00:17.0Z,FHCL.COLL_batchW4CZ74216-1-de_20180728_233814,676,,R,"skye sgo gcod pa'i mngon rtogs sogs, bon gyi chos skor, སྐྱེ་སྒོ་གཅོད་པའི་མངོན་རྟོགས་སོགས།",Tibetan Buddhist Resource Center,236194059
456558922,W4CZ74217-I4CZ74308,"urn-3:FHCL:37405023, urn-3:HUL.DRS.OBJECT:37405022",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-14T00:01:08.93Z,,batchW4CZ74217-1-fd,562867,2018-08-14T00:01:08.0Z,FHCL.COLL_batchW4CZ74217-1-fd_20180728_234352,606,,R,"'phags pa rdo rje gcod pa sogs dbu can bris rnying, rdo rje gcod pa sogs dbu can bris rnying, འཕགས་པ་རྡོ་རྗེ་གཅོད་པ་སོགས་དབུ་ཅན་བྲིས་རྙིང་།",Tibetan Buddhist Resource Center,52887789
456559530,W4CZ74219-I4CZ74315,"urn-3:FHCL:37405025, urn-3:HUL.DRS.OBJECT:37405024",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-14T00:02:16.531Z,,batchW4CZ74219-1-79,562868,2018-08-14T00:02:16.0Z,FHCL.COLL_batchW4CZ74219-1-79_20180728_235003,218,,R,"dpal rdo rje rnam 'joms kyi cho ga sogs par rnying, rdo rje rnam 'joms kyi cho ga sogs par rnying, དཔལ་རྡོ་རྗེ་རྣམ་འཇོམས་ཀྱི་ཆོ་ག་སོགས་པར་རྙིང་།",Tibetan Buddhist Resource Center,14772677
456559620,W4CZ74218-I4CZ74310,"urn-3:FHCL:37405027, urn-3:HUL.DRS.OBJECT:37405026",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-14T00:02:17.598Z,,batchW4CZ74218-1-93,562869,2018-08-14T00:02:17.0Z,FHCL.COLL_batchW4CZ74218-1-93_20180728_234735,265,,R,"bkra shis brtsegs pa sogs/ (pe cing par ma/), བཀྲ་ཤིས་བརྩེགས་པ་སོགས། ༼པེ་ཅིང་པར་མ།༽",Tibetan Buddhist Resource Center,16645654
456560017,W4CZ74317-I4CZ75607,"urn-3:FHCL:37405029, urn-3:HUL.DRS.OBJECT:37405028",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-14T00:06:08.256Z,,batchW4CZ74317-1-75,562870,2018-08-14T00:06:08.0Z,FHCL.COLL_batchW4CZ74317-1-75_20180728_170256,54,,R,"don bdun cu'i rnam bzhag mi pham zhal lung gi tshig don 'ga' zhig zur rgyan gyi tshul du bkod pa, don bdun cu'i rnam bzhag mi pham zhal lung gi tshig don 'ga' zhig zur rgyan gyi tshul du bkod pa rtsom 'phror lus pa, དོན་བདུན་ཅུའི་རྣམ་བཞག་མི་ཕམ་ཞལ་ལུང་གི་ཚིག་དོན་འགའ་ཞིག་ཟུར་རྒྱན་གྱི་ཚུལ་དུ་བཀོད་པ།",Tibetan Buddhist Resource Center,15713496
456560073,W4CZ74316-I4CZ74333,"urn-3:FHCL:37405031, urn-3:HUL.DRS.OBJECT:37405030",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-14T00:06:26.840Z,,batchW4CZ74316-1-49,562871,2018-08-14T00:06:27.0Z,FHCL.COLL_batchW4CZ74316-1-49_20180728_170102,270,,R,"bse ngag dbang bkra shis kyi gsung thor bu, gsung thor bu/ ngag dbang bkra shis, བསེ་ངག་དབང་བཀྲ་ཤིས་ཀྱི་གསུང་ཐོར་བུ།",Tibetan Buddhist Resource Center,81810189
456560345,W4CZ74316-I4CZ74334,"urn-3:FHCL:37405033, urn-3:HUL.DRS.OBJECT:37405032",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-14T00:06:47.33Z,,batchW4CZ74316-1-49,562871,2018-08-14T00:06:27.0Z,FHCL.COLL_batchW4CZ74316-1-49_20180728_170102,944,,R,"bse ngag dbang bkra shis kyi gsung thor bu, gsung thor bu/ ngag dbang bkra shis, བསེ་ངག་དབང་བཀྲ་ཤིས་ཀྱི་གསུང་ཐོར་བུ།",Tibetan Buddhist Resource Center,270351673
456561291,W4CZ74319-I4CZ74340,"urn-3:FHCL:37405035, urn-3:HUL.DRS.OBJECT:37405034",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-14T00:10:30.695Z,,batchW4CZ74319-1-94,562872,2018-08-14T00:10:30.0Z,FHCL.COLL_batchW4CZ74319-1-94_20180728_172335,1057,,R,"chos rdzong theg chen gsang sngags dar rgyas gling gi chos spyod, theg chen gsang sngags dar rgyas gling gi chos spyod, ཆོས་རྫོང་ཐེག་ཆེན་གསང་སྔགས་དར་རྒྱས་གླིང་གི་ཆོས་སྤྱོད",Tibetan Buddhist Resource Center,135527083
456562350,W4CZ74319-I4CZ74341,"urn-3:FHCL:37405037, urn-3:HUL.DRS.OBJECT:37405036",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-14T00:11:48.503Z,,batchW4CZ74319-1-94,562872,2018-08-14T00:10:30.0Z,FHCL.COLL_batchW4CZ74319-1-94_20180728_172335,718,,R,"chos rdzong theg chen gsang sngags dar rgyas gling gi chos spyod, theg chen gsang sngags dar rgyas gling gi chos spyod, ཆོས་རྫོང་ཐེག་ཆེན་གསང་སྔགས་དར་རྒྱས་གླིང་གི་ཆོས་སྤྱོད",Tibetan Buddhist Resource Center,100607327
456563070,W4CZ74320-I4CZ74343,"urn-3:FHCL:37405039, urn-3:HUL.DRS.OBJECT:37405038",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-14T00:12:13.88Z,,batchW4CZ74320-1-25,562873,2018-08-14T00:12:12.0Z,FHCL.COLL_batchW4CZ74320-1-25_20180728_172756,434,,R,"byang chub lam gyi rim pa sogs chos chung brgya rtsa, jo bo'i chos chung brgya rtsa, mnyam med jo bo rje'i chos chung brgya rtsa, བྱང་ཆུབ་ལམ་གྱི་རིམ་པ་སོགས་ཆོས་ཆུང་བརྒྱ་རྩ།",Tibetan Buddhist Resource Center,123962403
