object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
458789892,W2PD19399-I2PD19401,"urn-3:FHCL:37563280, urn-3:HUL.DRS.OBJECT:37563279",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-09-28T22:04:32.201Z,,batchW2PD19399-1-8a,599830,2018-09-28T22:04:31.0Z,FHCL.COLL_batchW2PD19399-1-8a_20180926_171951,736,,R,"grub dbang o rgyan sku gsum gling ba'i zab gter nor bu'i chun po, གྲུབ་དབང་ཨོ་རྒྱན་སྐུ་གསུམ་གླིང་བའི་ཟབ་གཏེར་ནོར་བུའི་ཆུན་པོ།",Tibetan Buddhist Resource Center,161873735
458791482,W2PD19399-I2PD19405,"urn-3:FHCL:37563282, urn-3:HUL.DRS.OBJECT:37563281",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-09-28T22:05:00.530Z,,batchW2PD19399-1-8a,599830,2018-09-28T22:04:31.0Z,FHCL.COLL_batchW2PD19399-1-8a_20180926_171951,978,,R,"grub dbang o rgyan sku gsum gling ba'i zab gter nor bu'i chun po, གྲུབ་དབང་ཨོ་རྒྱན་སྐུ་གསུམ་གླིང་བའི་ཟབ་གཏེར་ནོར་བུའི་ཆུན་པོ།",Tibetan Buddhist Resource Center,218863694
458792462,W2PD19399-I2PD19406,"urn-3:FHCL:37563284, urn-3:HUL.DRS.OBJECT:37563283",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-09-28T22:05:37.545Z,,batchW2PD19399-1-8a,599830,2018-09-28T22:04:31.0Z,FHCL.COLL_batchW2PD19399-1-8a_20180926_171951,524,,R,"grub dbang o rgyan sku gsum gling ba'i zab gter nor bu'i chun po, གྲུབ་དབང་ཨོ་རྒྱན་སྐུ་གསུམ་གླིང་བའི་ཟབ་གཏེར་ནོར་བུའི་ཆུན་པོ།",Tibetan Buddhist Resource Center,116023143
458792988,W2PD19399-I2PD19408,"urn-3:FHCL:37563286, urn-3:HUL.DRS.OBJECT:37563285",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-09-28T22:05:59.459Z,,batchW2PD19399-1-8a,599830,2018-09-28T22:04:31.0Z,FHCL.COLL_batchW2PD19399-1-8a_20180926_171951,482,,R,"grub dbang o rgyan sku gsum gling ba'i zab gter nor bu'i chun po, གྲུབ་དབང་ཨོ་རྒྱན་སྐུ་གསུམ་གླིང་བའི་ཟབ་གཏེར་ནོར་བུའི་ཆུན་པོ།",Tibetan Buddhist Resource Center,102341204
458793472,W2PD19399-I2PD19410,"urn-3:FHCL:37563288, urn-3:HUL.DRS.OBJECT:37563287",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-09-28T22:06:18.190Z,,batchW2PD19399-1-8a,599830,2018-09-28T22:04:31.0Z,FHCL.COLL_batchW2PD19399-1-8a_20180926_171951,692,,R,"grub dbang o rgyan sku gsum gling ba'i zab gter nor bu'i chun po, གྲུབ་དབང་ཨོ་རྒྱན་སྐུ་གསུམ་གླིང་བའི་ཟབ་གཏེར་ནོར་བུའི་ཆུན་པོ།",Tibetan Buddhist Resource Center,153844996
458794166,W2PD19399-I2PD19411,"urn-3:FHCL:37563290, urn-3:HUL.DRS.OBJECT:37563289",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-09-28T22:06:44.10Z,,batchW2PD19399-1-8a,599830,2018-09-28T22:04:31.0Z,FHCL.COLL_batchW2PD19399-1-8a_20180926_171951,542,,R,"grub dbang o rgyan sku gsum gling ba'i zab gter nor bu'i chun po, གྲུབ་དབང་ཨོ་རྒྱན་སྐུ་གསུམ་གླིང་བའི་ཟབ་གཏེར་ནོར་བུའི་ཆུན་པོ།",Tibetan Buddhist Resource Center,119144578
458794710,W2PD19399-I2PD19412,"urn-3:FHCL:37563292, urn-3:HUL.DRS.OBJECT:37563291",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-09-28T22:07:06.449Z,,batchW2PD19399-1-8a,599830,2018-09-28T22:04:31.0Z,FHCL.COLL_batchW2PD19399-1-8a_20180926_171951,516,,R,"grub dbang o rgyan sku gsum gling ba'i zab gter nor bu'i chun po, གྲུབ་དབང་ཨོ་རྒྱན་སྐུ་གསུམ་གླིང་བའི་ཟབ་གཏེར་ནོར་བུའི་ཆུན་པོ།",Tibetan Buddhist Resource Center,109313805
458795228,W2PD19399-I2PD19413,"urn-3:FHCL:37563294, urn-3:HUL.DRS.OBJECT:37563293",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-09-28T22:07:28.411Z,,batchW2PD19399-1-8a,599830,2018-09-28T22:04:31.0Z,FHCL.COLL_batchW2PD19399-1-8a_20180926_171951,210,,R,"grub dbang o rgyan sku gsum gling ba'i zab gter nor bu'i chun po, གྲུབ་དབང་ཨོ་རྒྱན་སྐུ་གསུམ་གླིང་བའི་ཟབ་གཏེར་ནོར་བུའི་ཆུན་པོ།",Tibetan Buddhist Resource Center,43864204
458795440,W2PD19399-I2PD19414,"urn-3:FHCL:37563296, urn-3:HUL.DRS.OBJECT:37563295",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-09-28T22:07:39.356Z,,batchW2PD19399-1-8a,599830,2018-09-28T22:04:31.0Z,FHCL.COLL_batchW2PD19399-1-8a_20180926_171951,360,,R,"grub dbang o rgyan sku gsum gling ba'i zab gter nor bu'i chun po, གྲུབ་དབང་ཨོ་རྒྱན་སྐུ་གསུམ་གླིང་བའི་ཟབ་གཏེར་ནོར་བུའི་ཆུན་པོ།",Tibetan Buddhist Resource Center,77052936
458795802,W2PD19399-I2PD19415,"urn-3:FHCL:37563298, urn-3:HUL.DRS.OBJECT:37563297",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-09-28T22:07:54.415Z,,batchW2PD19399-1-8a,599830,2018-09-28T22:04:31.0Z,FHCL.COLL_batchW2PD19399-1-8a_20180926_171951,306,,R,"grub dbang o rgyan sku gsum gling ba'i zab gter nor bu'i chun po, གྲུབ་དབང་ཨོ་རྒྱན་སྐུ་གསུམ་གླིང་བའི་ཟབ་གཏེར་ནོར་བུའི་ཆུན་པོ།",Tibetan Buddhist Resource Center,65840411
458796110,W2PD19399-I2PD19416,"urn-3:FHCL:37563300, urn-3:HUL.DRS.OBJECT:37563299",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-09-28T22:08:07.626Z,,batchW2PD19399-1-8a,599830,2018-09-28T22:04:31.0Z,FHCL.COLL_batchW2PD19399-1-8a_20180926_171951,186,,R,"grub dbang o rgyan sku gsum gling ba'i zab gter nor bu'i chun po, གྲུབ་དབང་ཨོ་རྒྱན་སྐུ་གསུམ་གླིང་བའི་ཟབ་གཏེར་ནོར་བུའི་ཆུན་པོ།",Tibetan Buddhist Resource Center,40936933
458796298,W2PD19399-I2PD19417,"urn-3:FHCL:37563302, urn-3:HUL.DRS.OBJECT:37563301",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-09-28T22:08:16.315Z,,batchW2PD19399-1-8a,599830,2018-09-28T22:04:31.0Z,FHCL.COLL_batchW2PD19399-1-8a_20180926_171951,402,,R,"grub dbang o rgyan sku gsum gling ba'i zab gter nor bu'i chun po, གྲུབ་དབང་ཨོ་རྒྱན་སྐུ་གསུམ་གླིང་བའི་ཟབ་གཏེར་ནོར་བུའི་ཆུན་པོ།",Tibetan Buddhist Resource Center,86958252
458796702,W2PD19399-I2PD19418,"urn-3:FHCL:37563304, urn-3:HUL.DRS.OBJECT:37563303",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-09-28T22:08:35.13Z,,batchW2PD19399-1-8a,599830,2018-09-28T22:04:31.0Z,FHCL.COLL_batchW2PD19399-1-8a_20180926_171951,388,,R,"grub dbang o rgyan sku gsum gling ba'i zab gter nor bu'i chun po, གྲུབ་དབང་ཨོ་རྒྱན་སྐུ་གསུམ་གླིང་བའི་ཟབ་གཏེར་ནོར་བུའི་ཆུན་པོ།",Tibetan Buddhist Resource Center,80118318
458797092,W2PD19399-I2PD19419,"urn-3:FHCL:37563306, urn-3:HUL.DRS.OBJECT:37563305",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-09-28T22:08:53.658Z,,batchW2PD19399-1-8a,599830,2018-09-28T22:04:31.0Z,FHCL.COLL_batchW2PD19399-1-8a_20180926_171951,242,,R,"grub dbang o rgyan sku gsum gling ba'i zab gter nor bu'i chun po, གྲུབ་དབང་ཨོ་རྒྱན་སྐུ་གསུམ་གླིང་བའི་ཟབ་གཏེར་ནོར་བུའི་ཆུན་པོ།",Tibetan Buddhist Resource Center,51377752
458797336,W2PD19399-I2PD19421,"urn-3:FHCL:37563308, urn-3:HUL.DRS.OBJECT:37563307",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-09-28T22:09:05.425Z,,batchW2PD19399-1-8a,599830,2018-09-28T22:04:31.0Z,FHCL.COLL_batchW2PD19399-1-8a_20180926_171951,328,,R,"grub dbang o rgyan sku gsum gling ba'i zab gter nor bu'i chun po, གྲུབ་དབང་ཨོ་རྒྱན་སྐུ་གསུམ་གླིང་བའི་ཟབ་གཏེར་ནོར་བུའི་ཆུན་པོ།",Tibetan Buddhist Resource Center,68945391
