object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
453227910,W3CN2198-I3CN2200,"urn-3:FHCL:37311072, urn-3:HUL.DRS.OBJECT:37311071",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-28T18:16:24.199Z,,batchW3CN2198-1-a4,526671,2018-07-28T18:16:22.0Z,FHCL.COLL_batchW3CN2198-1-a4_20180721_195903,354,,R,"lag bris dpe rnying 'bum thor bu/ (tshan pa 1po/), shes rab kyi pha rol tu phyin pa 'bum pa thor bur gnas pa, Shatasahasrika Prajnaparamita Sutra, ལག་བྲིས་དཔེ་རྙིང་འབུམ་ཐོར་བུ། ༼ཚན་པ་ ༡པོ།༽",Tibetan Buddhist Resource Center,92760094
453221562,W2PD19644-I2PD19726,"urn-3:FHCL:37310560, urn-3:HUL.DRS.OBJECT:37310559",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-28T12:26:44.222Z,,batchW2PD19644-1-d4,525689,2018-07-28T12:22:40.0Z,FHCL.COLL_batchW2PD19644-1-d4_20180721_165935,186,,R,"rtsa chen shing par dpe rnying dpe dkon phyogs bsdus, རྩ་ཆེན་ཤིང་པར་དཔེ་རྙིང་དཔེ་དཀོན་ཕྱོགས་བསྡུས།",Tibetan Buddhist Resource Center,60478880
453221374,W2PD19644-I2PD19725,"urn-3:FHCL:37310558, urn-3:HUL.DRS.OBJECT:37310557",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-28T12:26:30.848Z,,batchW2PD19644-1-d4,525689,2018-07-28T12:22:40.0Z,FHCL.COLL_batchW2PD19644-1-d4_20180721_165935,186,,R,"rtsa chen shing par dpe rnying dpe dkon phyogs bsdus, རྩ་ཆེན་ཤིང་པར་དཔེ་རྙིང་དཔེ་དཀོན་ཕྱོགས་བསྡུས།",Tibetan Buddhist Resource Center,60478880
453221186,W2PD19644-I2PD19724,"urn-3:FHCL:37310556, urn-3:HUL.DRS.OBJECT:37310555",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-28T12:26:17.616Z,,batchW2PD19644-1-d4,525689,2018-07-28T12:22:40.0Z,FHCL.COLL_batchW2PD19644-1-d4_20180721_165935,186,,R,"rtsa chen shing par dpe rnying dpe dkon phyogs bsdus, རྩ་ཆེན་ཤིང་པར་དཔེ་རྙིང་དཔེ་དཀོན་ཕྱོགས་བསྡུས།",Tibetan Buddhist Resource Center,60478880
453220998,W2PD19644-I2PD19723,"urn-3:FHCL:37310552, urn-3:HUL.DRS.OBJECT:37310551",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-28T12:26:04.810Z,,batchW2PD19644-1-d4,525689,2018-07-28T12:22:40.0Z,FHCL.COLL_batchW2PD19644-1-d4_20180721_165935,186,,R,"rtsa chen shing par dpe rnying dpe dkon phyogs bsdus, རྩ་ཆེན་ཤིང་པར་དཔེ་རྙིང་དཔེ་དཀོན་ཕྱོགས་བསྡུས།",Tibetan Buddhist Resource Center,60478880
453220810,W2PD19644-I2PD19720,"urn-3:FHCL:37310550, urn-3:HUL.DRS.OBJECT:37310549",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-28T12:25:50.977Z,,batchW2PD19644-1-d4,525689,2018-07-28T12:22:40.0Z,FHCL.COLL_batchW2PD19644-1-d4_20180721_165935,186,,R,"rtsa chen shing par dpe rnying dpe dkon phyogs bsdus, རྩ་ཆེན་ཤིང་པར་དཔེ་རྙིང་དཔེ་དཀོན་ཕྱོགས་བསྡུས།",Tibetan Buddhist Resource Center,60478880
453220622,W2PD19644-I2PD19718,"urn-3:FHCL:37310548, urn-3:HUL.DRS.OBJECT:37310547",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-28T12:25:37.190Z,,batchW2PD19644-1-d4,525689,2018-07-28T12:22:40.0Z,FHCL.COLL_batchW2PD19644-1-d4_20180721_165935,186,,R,"rtsa chen shing par dpe rnying dpe dkon phyogs bsdus, རྩ་ཆེན་ཤིང་པར་དཔེ་རྙིང་དཔེ་དཀོན་ཕྱོགས་བསྡུས།",Tibetan Buddhist Resource Center,60478880
453220434,W2PD19644-I2PD19717,"urn-3:FHCL:37310546, urn-3:HUL.DRS.OBJECT:37310545",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-28T12:25:24.297Z,,batchW2PD19644-1-d4,525689,2018-07-28T12:22:40.0Z,FHCL.COLL_batchW2PD19644-1-d4_20180721_165935,186,,R,"rtsa chen shing par dpe rnying dpe dkon phyogs bsdus, རྩ་ཆེན་ཤིང་པར་དཔེ་རྙིང་དཔེ་དཀོན་ཕྱོགས་བསྡུས།",Tibetan Buddhist Resource Center,60478880
453220246,W2PD19644-I2PD19716,"urn-3:FHCL:37310542, urn-3:HUL.DRS.OBJECT:37310541",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-28T12:25:11.517Z,,batchW2PD19644-1-d4,525689,2018-07-28T12:22:40.0Z,FHCL.COLL_batchW2PD19644-1-d4_20180721_165935,186,,R,"rtsa chen shing par dpe rnying dpe dkon phyogs bsdus, རྩ་ཆེན་ཤིང་པར་དཔེ་རྙིང་དཔེ་དཀོན་ཕྱོགས་བསྡུས།",Tibetan Buddhist Resource Center,60478880
453220058,W2PD19644-I2PD19715,"urn-3:FHCL:37310540, urn-3:HUL.DRS.OBJECT:37310539",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-28T12:24:58.460Z,,batchW2PD19644-1-d4,525689,2018-07-28T12:22:40.0Z,FHCL.COLL_batchW2PD19644-1-d4_20180721_165935,186,,R,"rtsa chen shing par dpe rnying dpe dkon phyogs bsdus, རྩ་ཆེན་ཤིང་པར་དཔེ་རྙིང་དཔེ་དཀོན་ཕྱོགས་བསྡུས།",Tibetan Buddhist Resource Center,60478880
