object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,object_mets_createDate_date,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
446487419,W1KG13776-I1KG15260,"urn-3:FHCL:37153099, urn-3:HUL.DRS.OBJECT:37153098",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:50:10.120Z,,2018-06-23T22:23:22.195Z,batchW1KG13776-1n,493681,2018-06-25T18:50:10.0Z,FHCL.COLL_batchW1KG13776-1n_20180623_182350,138,,R,"tshan rtsal rig pa'i spyi bshad, ཚན་རྩལ་རིག་པའི་སྤྱི་བཤད།",Tibetan Buddhist Resource Center,7828001
446487643,W1FPL763-I1FPL763,"urn-3:FHCL:37153101, urn-3:HUL.DRS.OBJECT:37153100",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:50:12.508Z,,2018-06-23T20:46:09.954Z,batchW1FPL763-1n,493682,2018-06-25T18:50:12.0Z,FHCL.COLL_batchW1FPL763-1n_20180623_164725,251,,R,bhikkhupātimoṃ pāṭh--bhikkhunīpātimoṃ pāṭh--khuddasikkhā pāṭḥ--mūlasikkhā pāṭh--kaṅkhā pāṭh--bhikkhupātimoṃ nisya*--bhikkhunīpātimoṃ nissya--khuddasikkhā nissaya--mūlasikkhā nissaya,Tibetan Buddhist Resource Center,68482465
446487896,W1FPL840-I1FPL840,"urn-3:FHCL:37153103, urn-3:HUL.DRS.OBJECT:37153102",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:50:13.873Z,,2018-06-23T21:07:20.618Z,batchW1FPL840-1n,493683,2018-06-25T18:50:13.0Z,FHCL.COLL_batchW1FPL840-1n_20180623_170850,304,,R,niyaṃ-sac ’aphre--nañ: le: chay--saddatthajālinī pāṭh--gandhābharaṇa pāṭh--nāmarūpapariccheda lak san: aṭhakathā pāṭh--paramatthavinicchayya--sucittālaṅkāra pāṭh--abhidhammāvatāra aṭhakathā pāṭh--gaḷun pran pāṭh,Tibetan Buddhist Resource Center,108521783
446488202,W1FPL764-I1FPL764,"urn-3:FHCL:37153105, urn-3:HUL.DRS.OBJECT:37153104",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:51:03.107Z,,2018-06-23T20:48:25.775Z,batchW1FPL764-1n,493684,2018-06-25T18:51:03.0Z,FHCL.COLL_batchW1FPL764-1n_20180623_164920,171,,R,[yamaka] āyatana yamuik ’akok; sacca-; dhamma-; indriya-,Tibetan Buddhist Resource Center,49413207
446488375,W1FPL841-I1FPL841,"urn-3:FHCL:37153108, urn-3:HUL.DRS.OBJECT:37153106",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:52:12.20Z,,2018-06-23T21:10:48.45Z,batchW1FPL841-1n,493685,2018-06-25T18:52:12.0Z,FHCL.COLL_batchW1FPL841-1n_20180623_171217,292,,R,pārājikaṇ aṭhakathā gaṇṭhi--samathalakkhaṇā kyam,Tibetan Buddhist Resource Center,95482715
446488415,W1KG13777-I1KG15262,"urn-3:FHCL:37153109, urn-3:HUL.DRS.OBJECT:37153107",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:52:12.277Z,,2018-06-23T22:24:59.602Z,batchW1KG13777-1n,493686,2018-06-25T18:52:12.0Z,FHCL.COLL_batchW1KG13777-1n_20180623_182610,390,,R,"snang srid mdzod phugs kyi gzhung dang 'grel ba 'phrul gyi sgron me, སྣང་སྲིད་མཛོད་ཕུགས་ཀྱི་གཞུང་དང་འགྲེལ་བ་འཕྲུལ་གྱི་སྒྲོན་མེ།, srid pa'i mdzod phugs kyi gzhung dang 'grel ba 'phrul gyi sgron me, srid pa'i mdzod phugs kyi tshig don gsal bar byed pa'i 'grel ba 'phrul gyi sgron me, Srid paʼi mdzod phyugs kyi gźuṅ daṅ ʼgrel ba ʼphrul gyi sgron me bźugs /Mñam-med Śes-rab-rgyal-mtshan",Tibetan Buddhist Resource Center,31027996
446489061,W1KG13778-I1KG15275,"urn-3:FHCL:37153111, urn-3:HUL.DRS.OBJECT:37153110",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:53:03.358Z,,2018-06-23T22:26:52.690Z,batchW1KG13778-1n,493687,2018-06-25T18:53:03.0Z,FHCL.COLL_batchW1KG13778-1n_20180623_182718,166,,R,"bzo rig gsal ba'i rgyan, བཟོ་རིག་གསལ་བའི་རྒྱན།, Bzo rig gsal baʼi rgyan źes bya ba bźugs /Sman-riʼi Yoṅ-ʼdzin Bstan-ʼdzin-rnam-dag",Tibetan Buddhist Resource Center,11392163
446489229,W1FPL842-I1FPL842,"urn-3:FHCL:37153113, urn-3:HUL.DRS.OBJECT:37153112",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:53:03.881Z,,2018-06-23T21:13:17.417Z,batchW1FPL842-1n,493688,2018-06-25T18:53:04.0Z,FHCL.COLL_batchW1FPL842-1n_20180623_171405,169,,R,ṭīkā-kyō nissya,Tibetan Buddhist Resource Center,61011043
446489400,W1FPL765-I1FPL765,"urn-3:FHCL:37153115, urn-3:HUL.DRS.OBJECT:37153114",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:53:06.361Z,,2018-06-23T20:50:53.387Z,batchW1FPL765-1n,493689,2018-06-25T18:53:06.0Z,FHCL.COLL_batchW1FPL765-1n_20180623_165243,349,,R,[jāt] suvaṇṇashyaṃ jāt; nemi-*--ṭīkā-kyō nissya--saṅgruih nissya--[kaccāyana?] sandhi pāṭh to uṇhāt---mahāvā aṭṭhakathā nissya,Tibetan Buddhist Resource Center,92943101
446489751,W1KG13779-I1KG15277,"urn-3:FHCL:37153117, urn-3:HUL.DRS.OBJECT:37153116",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:54:10.338Z,,2018-06-23T22:27:59.243Z,batchW1KG13779-1n,493690,2018-06-25T18:54:10.0Z,FHCL.COLL_batchW1KG13779-1n_20180623_182830,214,,R,"rig lam nor bu'i phreng ba, རིག་ལམ་ནོར་བུའི་ཕྲེང་བ།",Tibetan Buddhist Resource Center,15314725
446490301,W1FPL768-I1FPL768,"urn-3:FHCL:37153119, urn-3:HUL.DRS.OBJECT:37153118",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:54:12.56Z,,2018-06-23T20:57:21.46Z,batchW1FPL768-1n,493691,2018-06-25T18:54:12.0Z,FHCL.COLL_batchW1FPL768-1n_20180623_165832,251,,R,mātikā gandhi,Tibetan Buddhist Resource Center,91108366
446493156,W1FPL843-I1FPL843,"urn-3:FHCL:37153121, urn-3:HUL.DRS.OBJECT:37153120",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:55:19.943Z,,2018-06-23T21:15:25.350Z,batchW1FPL843-1n,493692,2018-06-25T18:55:19.0Z,FHCL.COLL_batchW1FPL843-1n_20180623_171656,312,,R,sut mahāvā pāḷi-tō--suppātheyya pāḷi-tō--dhammapada,Tibetan Buddhist Resource Center,97404171
446493470,W1FPL769-I1FPL769,"urn-3:FHCL:37153187, urn-3:HUL.DRS.OBJECT:37153186",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:56:09.260Z,,2018-06-23T21:00:05.223Z,batchW1FPL769-1n,493694,2018-06-25T18:56:09.0Z,FHCL.COLL_batchW1FPL769-1n_20180623_170126,261,,R,niyām-sac ’aphre--vinañ: mahāvā pāḷi-tō,Tibetan Buddhist Resource Center,75548956
446493520,W1KG13786-I1KG15350,"urn-3:FHCL:37153194, urn-3:HUL.DRS.OBJECT:37153192",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:56:10.924Z,,2018-06-23T19:39:41.959Z,batchW1KG13786-1n,493695,2018-06-25T18:56:11.0Z,FHCL.COLL_batchW1KG13786-1n_20180623_154105,462,,R,"dpal bsam yas mi 'gyur lhun gyis grub pa'i gtsug lag khang bstan pa de 'dzin dang bcas pa'i byung ba brjod pa gangs can rgyan gyi me tog, དཔལ་བསམ་ཡས་མི་འགྱུར་ལྷུན་གྱིས་གྲུབ་པའི་གཙུག་ལག་ཁང་བསྟན་པ་དེ་འཛིན་དང་བཅས་པའི་བྱུང་བ་བརྗོད་པ་གངས་ཅན་རྒྱན་གྱི་མེ་ཏོག, bsam yas chos 'byung gangs can rgyan gyi me tog",Tibetan Buddhist Resource Center,40655021
446494197,W1FPL844-I1FPL844,"urn-3:FHCL:37153320, urn-3:HUL.DRS.OBJECT:37153318",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:57:12.494Z,,2018-06-23T21:18:36.13Z,batchW1FPL844-1n,493696,2018-06-25T18:57:12.0Z,FHCL.COLL_batchW1FPL844-1n_20180623_172013,296,,R,unidentified--aggikhandhopama sut--parābhava sut--saṃvegavatthudīpanī*,Tibetan Buddhist Resource Center,93356717
446494495,W1KG13787-I1KG15353,"urn-3:FHCL:37153443, urn-3:HUL.DRS.OBJECT:37153441",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:58:04.556Z,,2018-06-23T19:42:35.887Z,batchW1KG13787-1n,493697,2018-06-25T18:58:04.0Z,FHCL.COLL_batchW1KG13787-1n_20180623_154327,256,,R,"zhang bod kyi lo rgyus dang 'brel ba'i dpyad rtsom bdams bsgrigs/ 'ol gling nas 'phros pa'i dung mu'i zhabs rjes, ཞང་བོད་ཀྱི་ལོ་རྒྱུས་དང་འབྲེལ་བའི་དཔྱད་རྩོམ་བདམས་བསྒྲིགས། འོལ་གླིང་ནས་འཕྲོས་པའི་དུང་མུའི་ཞབས་རྗེས།, 'ol gling nas 'phros pa'i dung mu'i zhabs rjes, ʼOl gliṅ nas ʼphros paʼi druṅ muʼi źabs rjes /Bya-ʼphur Lhun-grub-rgya-mtsho, Sa chen gyi smre ṅag /Gzuṅs-phyug-skyid kyis brtsams",Tibetan Buddhist Resource Center,16872621
446494753,W1FPL770-I1FPL770,"urn-3:FHCL:37153445, urn-3:HUL.DRS.OBJECT:37153444",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:58:06.954Z,,2018-06-23T21:03:10.190Z,batchW1FPL770-1n,493698,2018-06-25T18:58:07.0Z,FHCL.COLL_batchW1FPL770-1n_20180623_170449,317,,R,pārājikāṇ aṭṭhakathā pāṭh,Tibetan Buddhist Resource Center,109682678
446495072,W1KG13788-I1KG15356,"urn-3:FHCL:37153576, urn-3:HUL.DRS.OBJECT:37153574",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:59:09.827Z,,2018-06-23T19:44:27.700Z,batchW1KG13788-1n,493699,2018-06-25T18:59:10.0Z,FHCL.COLL_batchW1KG13788-1n_20180623_154511,216,,R,"zab mo stong pa nyid kyi don la dpyad pa dri med rigs pa'i gsang lam sogs, ཟབ་མོ་སྟོང་པ་ཉིད་ཀྱི་དོན་ལ་དཔྱད་པ་དྲི་མེད་རིགས་པའི་གསང་ལམ་སོགས།, dri med rigs pa'i gsang lam, Dri med rigs paʼi gsaṅ lam /Blo-bzaṅ-dpal-ldan",Tibetan Buddhist Resource Center,17915991
446495290,W1FPL845-I1FPL845,"urn-3:FHCL:37153583, urn-3:HUL.DRS.OBJECT:37153581",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T18:59:11.909Z,,2018-06-23T21:22:03.325Z,batchW1FPL845-1n,493700,2018-06-25T18:59:12.0Z,FHCL.COLL_batchW1FPL845-1n_20180623_172347,311,,R,dhammapada nissya*,Tibetan Buddhist Resource Center,99652518
446495603,W1FPL771-I1FPL771,"urn-3:FHCL:37153715, urn-3:HUL.DRS.OBJECT:37153713",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T19:00:05.881Z,,2018-06-23T21:06:33.480Z,batchW1FPL771-1n,493701,2018-06-25T19:00:06.0Z,FHCL.COLL_batchW1FPL771-1n_20180623_170813,308,,R,bhikkhuvibhaṅ pāḷi-tō--pācit bhikkhuvibhaṅ pāḷi-tō--bhikkhūnīvibhaṅ pāḷi-tō,Tibetan Buddhist Resource Center,85866980
446495913,W1FPL846-I1FPL846,"urn-3:FHCL:37153813, urn-3:HUL.DRS.OBJECT:37153812",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T19:01:10.183Z,,2018-06-23T21:25:04.415Z,batchW1FPL846-1n,493702,2018-06-25T19:01:10.0Z,FHCL.COLL_batchW1FPL846-1n_20180623_172622,251,,R,abhidhammatthasaṅgruih pāṭh--cūḷavā pāḷi-tō pāṭh,Tibetan Buddhist Resource Center,87587825
446496166,W1KG13790-I1KG15361,"urn-3:FHCL:37153946, urn-3:HUL.DRS.OBJECT:37153945",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T19:02:07.812Z,,2018-06-23T19:50:06.380Z,batchW1KG13790-1n,493703,2018-06-25T19:02:07.0Z,FHCL.COLL_batchW1KG13790-1n_20180623_155149,536,,R,"mtshungs med chos kyi rgyal po rje rin po che'i rnam par thar pa bskal bzang legs bris 'dod pa'i re skong dpag bsam gyi snye ma, མཚུངས་མེད་ཆོས་ཀྱི་རྒྱལ་པོ་རྗེ་རིན་པོ་ཆེའི་རྣམ་པར་ཐར་པ་བསྐལ་བཟང་ལེགས་བྲིས་འདོད་པའི་རེ་སྐོང་དཔག་བསམ་གྱི་སྙེ་མ།, rgyal sras bstan 'dzin rab rgyas kyi rnam thar, Mtshuṅs med chos kyi rgyal po rje rin po cheʼi rnam par thar pa bskal bzaṅ legs bris ʼdod paʼi re skoṅ dpag bsam gyi sñem źes bya ba bźugs so /[Rje Mkhan-po Ṅag-dbaṅ-lun-grub ; źu dag pa, Kun-bzaṅ-phrin-las]",Tibetan Buddhist Resource Center,75436817
446496704,W1KG13791-I1KG15368,"urn-3:FHCL:37154102, urn-3:HUL.DRS.OBJECT:37154100",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T19:03:10.309Z,,2018-06-23T19:52:47.672Z,batchW1KG13791-1n,493704,2018-06-25T19:03:10.0Z,FHCL.COLL_batchW1KG13791-1n_20180623_155322,160,,R,"tsa rong pad+ma tshe dbang gi bsgyur rtsom phyogs bsgrigs, ཙ་རོང་པདྨ་ཚེ་དབང་གི་བསྒྱུར་རྩོམ་ཕྱོགས་བསྒྲིགས།, tha dad pa'i 'jig rten, different worlds",Tibetan Buddhist Resource Center,10722278
446496866,W1FPL847-I1FPL847,"urn-3:FHCL:37154117, urn-3:HUL.DRS.OBJECT:37154115",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T19:03:15.154Z,,2018-06-23T21:28:10.114Z,batchW1FPL847-1n,493705,2018-06-25T19:03:15.0Z,FHCL.COLL_batchW1FPL847-1n_20180623_172959,363,,R,[jāt] maṇikuṇḍala°351,Tibetan Buddhist Resource Center,129130222
446497231,W1FPL772-I1FPL772,"urn-3:FHCL:37154122, urn-3:HUL.DRS.OBJECT:37154120",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T19:03:16.317Z,,2018-06-23T21:10:49.705Z,batchW1FPL772-1n,493706,2018-06-25T19:03:16.0Z,FHCL.COLL_batchW1FPL772-1n_20180623_171311,452,,R,[yamaka] āyatana yamuik; dhātu-; sacca-; saṅkhāra---parivā nissya nām kray--pārājikaṃ aṭṭhakathā,Tibetan Buddhist Resource Center,133516249
446497685,W1KG13792-I1KG15371,"urn-3:FHCL:37154137, urn-3:HUL.DRS.OBJECT:37154135",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T19:03:21.401Z,,2018-06-23T19:54:24.250Z,batchW1KG13792-1n,493707,2018-06-25T19:03:21.0Z,FHCL.COLL_batchW1KG13792-1n_20180623_155504,190,,R,"bod gangs can ljongs kyi gna' bo'i srol rgyun gyi sgyu rtsal nang ma dang / stod gzhas gnyis gsar gtod mdzad mkhan rdo ring paN+Di ta bstan 'dzin dpal 'byor lags kyi sku tshe'i lo rgyus dang / gzhas tshig phyogs bsdus dga' ba'i glu dbyangs, བོད་གངས་ཅན་ལྗོངས་ཀྱི་གནའ་བོའི་སྲོལ་རྒྱུན་གྱི་སྒྱུ་རྩལ་ནང་མ་དང་། སྟོད་གཞས་གཉིས་གསར་གཏོད་མཛད་མཁན་རྡོ་རིང་པཎྜི་ཏ་བསྟན་འཛིན་དཔལ་འབྱོར་ལགས་ཀྱི་སྐུ་ཚེའི་ལོ་རྒྱུས་དང་། གཞས་ཚིག་ཕྱོགས་བསྡུས་དགའ་བའི་གླུ་དབྱངས།, rdo ring paN+Di ta bstan 'dzin dpal 'byor lags kyi sku tshe'i lo rgyus dang / gzhas tshig phyogs bsdus dga' ba'i glu dbyangs, dga' ba'i glu dbyangs, Bod gaṅs can ljoṅs kyi gnaʼ boʼi srol rgyun gyi sgyu rtsal naṅ ma daṅ stod gźas gṅis gsar gtod mdzad mkhan Rdo-riṅ Paṇḍi-ta Bstan-ʼdzin-dpal-byor lags kyi sku tsheʼi lo rgyus daṅ gźas tshigs phyogs bsdus dgaʼ baʼi glu dbyaṅs źes bya ba bźugs so /Phun-rab-pa Bstan-ʼdzin-dpag-bsam gyis rtsom sgrig byas",Tibetan Buddhist Resource Center,10631512
446497877,W1KG13794-I1KG15377,"urn-3:FHCL:37154334, urn-3:HUL.DRS.OBJECT:37154332",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T19:05:08.100Z,,2018-06-23T19:57:46.780Z,batchW1KG13794-1n,493708,2018-06-25T19:05:08.0Z,FHCL.COLL_batchW1KG13794-1n_20180623_155803,76,,R,"gzhi thams cad yod smra'i lugs kyi pham bzhi'i mtha' dpyad slob dpon yon tan 'od kyi dgongs rgyan, གཞི་ཐམས་ཅད་ཡོད་སྨྲའི་ལུགས་ཀྱི་ཕམ་བཞིའི་མཐའ་དཔྱད་སློབ་དཔོན་ཡོན་ཏན་འོད་ཀྱི་དགོངས་རྒྱན།",Tibetan Buddhist Resource Center,4911650
446497955,W1KG13793-I1KG15374,"urn-3:FHCL:37154341, urn-3:HUL.DRS.OBJECT:37154339",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-25T19:05:09.914Z,,2018-06-23T19:56:18.859Z,batchW1KG13793-1n,493709,2018-06-25T19:05:10.0Z,FHCL.COLL_batchW1KG13793-1n_20180623_155701,216,,R,"btsan byol khrod kyi bsam gzhigs/ ched rtsom phyogs bsgrigs, བཙན་བྱོལ་ཁྲོད་ཀྱི་བསམ་གཞིགས། ཆེད་རྩོམ་ཕྱོགས་བསྒྲིགས།, btsan byol khrod kyi bsam gzhigs, Btsan byol khrod kyi bsam gźigs /Bkaʼ-thub-rgyal gyis brtsams",Tibetan Buddhist Resource Center,12412290
