object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
453787258,W3CN7490-I3CN7492,"urn-3:FHCL:37322592, urn-3:HUL.DRS.OBJECT:37322591",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-31T00:00:23.119Z,,batchW3CN7490-1-9d,528094,2018-07-31T00:00:21.0Z,FHCL.COLL_batchW3CN7490-1-9d_20180727_194829,1178,,R,"'phags pa bskal pa bzang po zhes bya ba theg pa chen po'i mdo, འཕགས་པ་བསྐལ་པ་བཟང་པོ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།",Tibetan Buddhist Resource Center,203921897
453788438,W3CN7493-I3CN7495,"urn-3:FHCL:37322594, urn-3:HUL.DRS.OBJECT:37322593",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-31T00:01:07.967Z,,batchW3CN7493-1-6e,528095,2018-07-31T00:01:07.0Z,FHCL.COLL_batchW3CN7493-1-6e_20180727_195232,455,,R,"gser 'od sa bcu ma, གསེར་འོད་ས་བཅུ་མ།",Tibetan Buddhist Resource Center,38740587
453788895,W3CN7499-I3CN7501,"urn-3:FHCL:37322596, urn-3:HUL.DRS.OBJECT:37322595",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-31T00:02:15.582Z,,batchW3CN7499-1-c0,528096,2018-07-31T00:02:15.0Z,FHCL.COLL_batchW3CN7499-1-c0_20180727_195752,755,,R,"o rgyan gu ru pad+ma 'byung gnas kyi skyes rabs rnam par thar pa rgyas par bkod pa pad+ma bka'i thang yig, pad+ma bka' thang, ཨོ་རྒྱན་གུ་རུ་པདྨ་འབྱུང་གནས་ཀྱི་སྐྱེས་རབས་རྣམ་པར་ཐར་པ་རྒྱས་པར་བཀོད་པ་པདྨ་བཀའི་ཐང་ཡིག",Tibetan Buddhist Resource Center,65987447
453789652,W3CN7502-I3CN7504,"urn-3:FHCL:37322598, urn-3:HUL.DRS.OBJECT:37322597",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-31T00:03:06.257Z,,batchW3CN7502-1-4f,528097,2018-07-31T00:03:06.0Z,FHCL.COLL_batchW3CN7502-1-4f_20180727_200109,412,,R,"mtsho rgyal skor gsum gyi brgyud 'debs dgongs pa'i thol glu, མཚོ་རྒྱལ་སྐོར་གསུམ་གྱི་བརྒྱུད་འདེབས་དགོངས་པའི་ཐོལ་གླུ།",Tibetan Buddhist Resource Center,31083287
453790066,W3CN7505-I3CN7507,"urn-3:FHCL:37322600, urn-3:HUL.DRS.OBJECT:37322599",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-31T00:05:12.104Z,,batchW3CN7505-1-c8,528098,2018-07-31T00:05:11.0Z,FHCL.COLL_batchW3CN7505-1-c8_20180727_200626,809,,R,"phur pa'i phyag dpe lag bris ma, ཕུར་པའི་ཕྱག་དཔེ་ལག་བྲིས་མ།",Tibetan Buddhist Resource Center,127108168
453790877,W3CN7508-I3CN7510,"urn-3:FHCL:37322602, urn-3:HUL.DRS.OBJECT:37322601",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-31T00:07:08.882Z,,batchW3CN7508-1-b6,528099,2018-07-31T00:07:08.0Z,FHCL.COLL_batchW3CN7508-1-b6_20180727_201106,662,,R,"zab chos zhi khro dgongs pa rang grol, ཟབ་ཆོས་ཞི་ཁྲོ་དགོངས་པ་རང་གྲོལ།",Tibetan Buddhist Resource Center,51711387
453791541,W3CN7511-I3CN8659,"urn-3:FHCL:37322604, urn-3:HUL.DRS.OBJECT:37322603",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-31T00:09:19.675Z,,batchW3CN7511-1-52,528100,2018-07-31T00:09:19.0Z,FHCL.COLL_batchW3CN7511-1-52_20180727_201713,938,,R,"rgyal ba sman ri ba'i mnyam med chen po'i bstod pa tshogs 'don, རྒྱལ་བ་སྨན་རི་བའི་མཉམ་མེད་ཆེན་པོའི་བསྟོད་པ་ཚོགས་འདོན།",Tibetan Buddhist Resource Center,185296360
453792481,W3CN7514-I3CN7516,"urn-3:FHCL:37322606, urn-3:HUL.DRS.OBJECT:37322605",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-31T00:11:19.153Z,,batchW3CN7514-1-49,528101,2018-07-31T00:11:18.0Z,FHCL.COLL_batchW3CN7514-1-49_20180727_202334,1015,,R,"gsang chen snga 'gyur rnying ma'i zhi khro'i sgrub skor, གསང་ཆེན་སྔ་འགྱུར་རྙིང་མའི་ཞི་ཁྲོའི་སྒྲུབ་སྐོར།",Tibetan Buddhist Resource Center,83093648
453844699,W3CN6673-I3CN6675,"urn-3:FHCL:37328069, urn-3:HUL.DRS.OBJECT:37328068",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-01T20:31:25.456Z,,batchW3CN6673-1-f2,549672,2018-08-01T20:31:25.0Z,FHCL.COLL_batchW3CN6673-1-f2_20180728_015910,156,,R,"btsan po'i rgyal rabs skabs kyi 'dun mabasdu ba'i lam lugs, བཙན་པོའི་རྒྱལ་རབས་སྐབས་ཀྱི་འདུན་མབསྡུ་བའི་ལམ་ལུགས།",Tibetan Buddhist Resource Center,3239567
453844857,W3CN6027-I3CN6029,"urn-3:FHCL:37328071, urn-3:HUL.DRS.OBJECT:37328070",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-08-01T20:31:29.509Z,,batchW3CN6027-1-e6,549673,2018-08-01T20:31:29.0Z,FHCL.COLL_batchW3CN6027-1-e6_20180727_214937,428,,R,"gna' bo'i bon grong zhig gi shes rig, snye mo bzang ri'i lo rgyus dang rig gnas, གནའ་བོའི་བོན་གྲོང་ཞིག་གི་ཤེས་རིག",Tibetan Buddhist Resource Center,20218950
