batchBuildId,volumeId,DRSid,IngestDate,objectid,create_time,update_time,DRSdir,objectUrn,filesCount,size,OSN,workId,create_time,update_time,label,builtFileSize,builtFileCount,Queued,BuildDate,Result,create_time,update_time,TransferQueuedDate,TransferCompleteDate,buildPathId
61342,6880,11484,"2018-06-30 01:02:18",447766589,"2018-07-03 16:01:48","2018-07-03 16:01:48",batchW1KG16655-1n,"urn-3:FHCL:37175156, urn-3:HUL.DRS.OBJECT:37175155",568,127598681,W1KG16655-I4PD2634,9035,"2018-05-14 22:14:50","2018-07-13 19:41:35",W1KG16655-I4PD2634,130817339,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6881,11485,"2018-06-30 01:02:18",447767159,"2018-07-03 16:01:48","2018-07-03 16:01:48",batchW1KG16655-1n,"urn-3:FHCL:37175158, urn-3:HUL.DRS.OBJECT:37175157",568,127598681,W1KG16655-I4PD2635,9035,"2018-05-14 22:14:50","2018-07-13 19:41:36",W1KG16655-I4PD2635,130817341,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6882,11486,"2018-06-30 01:02:18",447767729,"2018-07-03 16:01:48","2018-07-03 16:01:48",batchW1KG16655-1n,"urn-3:FHCL:37175160, urn-3:HUL.DRS.OBJECT:37175159",568,127598681,W1KG16655-I4PD2636,9035,"2018-05-14 22:14:50","2018-07-13 19:41:37",W1KG16655-I4PD2636,130817319,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6883,11487,"2018-06-30 01:02:18",447768299,"2018-07-03 16:01:49","2018-07-03 16:01:49",batchW1KG16655-1n,"urn-3:FHCL:37175162, urn-3:HUL.DRS.OBJECT:37175161",568,127598681,W1KG16655-I4PD2637,9035,"2018-05-14 22:14:50","2018-07-13 19:41:38",W1KG16655-I4PD2637,130817319,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6884,11488,"2018-06-30 01:02:18",447768869,"2018-07-03 16:01:49","2018-07-03 16:01:49",batchW1KG16655-1n,"urn-3:FHCL:37175164, urn-3:HUL.DRS.OBJECT:37175163",568,127598681,W1KG16655-I4PD2638,9035,"2018-05-14 22:14:50","2018-07-13 19:41:39",W1KG16655-I4PD2638,130817331,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6885,11489,"2018-06-30 01:02:18",447769439,"2018-07-03 16:01:49","2018-07-03 16:01:49",batchW1KG16655-1n,"urn-3:FHCL:37175166, urn-3:HUL.DRS.OBJECT:37175165",568,127598681,W1KG16655-I4PD2639,9035,"2018-05-14 22:14:50","2018-07-13 19:41:41",W1KG16655-I4PD2639,130817309,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6886,11490,"2018-06-30 01:02:18",447770009,"2018-07-03 16:01:49","2018-07-03 16:01:49",batchW1KG16655-1n,"urn-3:FHCL:37175168, urn-3:HUL.DRS.OBJECT:37175167",568,127598681,W1KG16655-I4PD2640,9035,"2018-05-14 22:14:50","2018-07-13 19:41:42",W1KG16655-I4PD2640,130817321,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6887,11491,"2018-06-30 01:02:18",447770579,"2018-07-03 16:01:49","2018-07-03 16:01:49",batchW1KG16655-1n,"urn-3:FHCL:37175170, urn-3:HUL.DRS.OBJECT:37175169",568,127598681,W1KG16655-I4PD2641,9035,"2018-05-14 22:14:51","2018-07-13 19:41:43",W1KG16655-I4PD2641,130817333,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6888,11492,"2018-06-30 01:02:18",447771149,"2018-07-03 16:01:49","2018-07-03 16:01:49",batchW1KG16655-1n,"urn-3:FHCL:37175172, urn-3:HUL.DRS.OBJECT:37175171",568,127598681,W1KG16655-I4PD2642,9035,"2018-05-14 22:14:51","2018-07-13 19:41:44",W1KG16655-I4PD2642,130817329,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6889,11493,"2018-06-30 01:02:18",447771719,"2018-07-03 16:01:49","2018-07-03 16:01:49",batchW1KG16655-1n,"urn-3:FHCL:37175174, urn-3:HUL.DRS.OBJECT:37175173",568,127598681,W1KG16655-I4PD2643,9035,"2018-05-14 22:14:51","2018-07-13 19:41:45",W1KG16655-I4PD2643,130817320,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6890,11494,"2018-06-30 01:02:18",447772289,"2018-07-03 16:01:49","2018-07-03 16:01:49",batchW1KG16655-1n,"urn-3:FHCL:37175176, urn-3:HUL.DRS.OBJECT:37175175",568,127598681,W1KG16655-I4PD2644,9035,"2018-05-14 22:14:51","2018-07-13 19:41:46",W1KG16655-I4PD2644,130817321,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6891,11495,"2018-06-30 01:02:18",447772859,"2018-07-03 16:01:49","2018-07-03 16:01:49",batchW1KG16655-1n,"urn-3:FHCL:37175178, urn-3:HUL.DRS.OBJECT:37175177",568,127598681,W1KG16655-I4PD2645,9035,"2018-05-14 22:14:51","2018-07-13 19:41:47",W1KG16655-I4PD2645,130817329,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6892,11496,"2018-06-30 01:02:18",447773429,"2018-07-03 16:01:49","2018-07-03 16:01:49",batchW1KG16655-1n,"urn-3:FHCL:37175180, urn-3:HUL.DRS.OBJECT:37175179",568,127598681,W1KG16655-I4PD2646,9035,"2018-05-14 22:14:51","2018-07-13 19:41:48",W1KG16655-I4PD2646,130817331,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6893,11497,"2018-06-30 01:02:18",447773999,"2018-07-03 16:01:50","2018-07-03 16:01:50",batchW1KG16655-1n,"urn-3:FHCL:37175182, urn-3:HUL.DRS.OBJECT:37175181",568,127598681,W1KG16655-I4PD2647,9035,"2018-05-14 22:14:51","2018-07-13 19:41:49",W1KG16655-I4PD2647,130817319,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6894,11498,"2018-06-30 01:02:18",447774569,"2018-07-03 16:01:50","2018-07-03 16:01:50",batchW1KG16655-1n,"urn-3:FHCL:37175184, urn-3:HUL.DRS.OBJECT:37175183",568,127598681,W1KG16655-I4PD2648,9035,"2018-05-14 22:14:51","2018-07-13 19:41:50",W1KG16655-I4PD2648,130817327,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6895,11499,"2018-06-30 01:02:18",447775139,"2018-07-03 16:01:50","2018-07-03 16:01:50",batchW1KG16655-1n,"urn-3:FHCL:37175186, urn-3:HUL.DRS.OBJECT:37175185",568,127598681,W1KG16655-I4PD2649,9035,"2018-05-14 22:14:51","2018-07-13 19:41:51",W1KG16655-I4PD2649,130817341,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6896,11500,"2018-06-30 01:02:18",447775709,"2018-07-03 16:01:50","2018-07-03 16:01:50",batchW1KG16655-1n,"urn-3:FHCL:37175188, urn-3:HUL.DRS.OBJECT:37175187",568,127598681,W1KG16655-I4PD2650,9035,"2018-05-14 22:14:51","2018-07-13 19:41:53",W1KG16655-I4PD2650,130817341,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6897,11501,"2018-06-30 01:02:18",447776279,"2018-07-03 16:01:50","2018-07-03 16:01:50",batchW1KG16655-1n,"urn-3:FHCL:37175190, urn-3:HUL.DRS.OBJECT:37175189",568,127598681,W1KG16655-I4PD2651,9035,"2018-05-14 22:14:51","2018-07-13 19:41:54",W1KG16655-I4PD2651,130817327,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6898,11502,"2018-06-30 01:02:18",447776849,"2018-07-03 16:01:50","2018-07-03 16:01:50",batchW1KG16655-1n,"urn-3:FHCL:37175192, urn-3:HUL.DRS.OBJECT:37175191",568,127598681,W1KG16655-I4PD2652,9035,"2018-05-14 22:14:51","2018-07-13 19:41:55",W1KG16655-I4PD2652,130817333,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61342,6899,11503,"2018-06-30 01:02:18",447777419,"2018-07-03 16:01:50","2018-07-03 16:01:50",batchW1KG16655-1n,"urn-3:FHCL:37175194, urn-3:HUL.DRS.OBJECT:37175193",568,127598681,W1KG16655-I4PD2653,9035,"2018-05-14 22:14:51","2018-07-13 19:41:56",W1KG16655-I4PD2653,130817339,569,1,"2018-07-17 17:33:05",success,"2018-07-13 19:41:35","2018-07-17 21:33:06",NULL,NULL,3117
61362,6901,11571,"2018-07-02 17:37:58",448010536,"2018-07-03 16:01:57","2018-07-03 16:01:57",batchW1KG16655-2n,"urn-3:FHCL:37179577, urn-3:HUL.DRS.OBJECT:37179576",626,149418249,W1KG16655-I4PD2655,9035,"2018-05-14 22:14:51","2018-07-13 19:41:57",W1KG16655-I4PD2655,152983299,627,1,"2018-06-29 21:49:24",success,"2018-07-13 19:41:57","2018-07-13 19:41:57",NULL,NULL,3137
61362,6902,11572,"2018-07-02 17:37:58",448011164,"2018-07-03 16:01:57","2018-07-03 16:01:57",batchW1KG16655-2n,"urn-3:FHCL:37179591, urn-3:HUL.DRS.OBJECT:37179590",626,149418249,W1KG16655-I4PD2656,9035,"2018-05-14 22:14:51","2018-07-13 19:41:58",W1KG16655-I4PD2656,152983291,627,1,"2018-06-29 21:49:24",success,"2018-07-13 19:41:57","2018-07-13 19:41:57",NULL,NULL,3137
61362,6903,11573,"2018-07-02 17:37:58",448011792,"2018-07-03 16:01:57","2018-07-03 16:01:57",batchW1KG16655-2n,"urn-3:FHCL:37179595, urn-3:HUL.DRS.OBJECT:37179594",626,149418249,W1KG16655-I4PD2657,9035,"2018-05-14 22:14:51","2018-07-13 19:41:59",W1KG16655-I4PD2657,152983292,627,1,"2018-06-29 21:49:24",success,"2018-07-13 19:41:57","2018-07-13 19:41:57",NULL,NULL,3137
61362,6904,11574,"2018-07-02 17:37:58",448012420,"2018-07-03 16:01:57","2018-07-03 16:01:57",batchW1KG16655-2n,"urn-3:FHCL:37179599, urn-3:HUL.DRS.OBJECT:37179598",626,149418249,W1KG16655-I4PD2658,9035,"2018-05-14 22:14:51","2018-07-13 19:42:01",W1KG16655-I4PD2658,152983287,627,1,"2018-06-29 21:49:24",success,"2018-07-13 19:41:57","2018-07-13 19:41:57",NULL,NULL,3137
61362,6905,11575,"2018-07-02 17:37:58",448013048,"2018-07-03 16:01:57","2018-07-03 16:01:57",batchW1KG16655-2n,"urn-3:FHCL:37179605, urn-3:HUL.DRS.OBJECT:37179604",626,149418249,W1KG16655-I4PD2659,9035,"2018-05-14 22:14:51","2018-07-13 19:42:02",W1KG16655-I4PD2659,152983293,627,1,"2018-06-29 21:49:24",success,"2018-07-13 19:41:57","2018-07-13 19:41:57",NULL,NULL,3137
61362,6906,11576,"2018-07-02 17:37:58",448013676,"2018-07-03 16:01:57","2018-07-03 16:01:57",batchW1KG16655-2n,"urn-3:FHCL:37179611, urn-3:HUL.DRS.OBJECT:37179610",626,149418249,W1KG16655-I4PD2660,9035,"2018-05-14 22:14:51","2018-07-13 19:42:03",W1KG16655-I4PD2660,152983297,627,1,"2018-06-29 21:49:24",success,"2018-07-13 19:41:57","2018-07-13 19:41:57",NULL,NULL,3137
61362,6907,11577,"2018-07-02 17:37:58",448014304,"2018-07-03 16:01:57","2018-07-03 16:01:57",batchW1KG16655-2n,"urn-3:FHCL:37179617, urn-3:HUL.DRS.OBJECT:37179616",626,149418249,W1KG16655-I4PD2661,9035,"2018-05-14 22:14:51","2018-07-13 19:42:04",W1KG16655-I4PD2661,152983297,627,1,"2018-06-29 21:49:24",success,"2018-07-13 19:41:57","2018-07-13 19:41:57",NULL,NULL,3137
61362,6908,11578,"2018-07-02 17:37:58",448014932,"2018-07-03 16:01:57","2018-07-03 16:01:57",batchW1KG16655-2n,"urn-3:FHCL:37179623, urn-3:HUL.DRS.OBJECT:37179622",626,149418249,W1KG16655-I4PD2662,9035,"2018-05-14 22:14:51","2018-07-13 19:42:05",W1KG16655-I4PD2662,152983293,627,1,"2018-06-29 21:49:24",success,"2018-07-13 19:41:57","2018-07-13 19:41:57",NULL,NULL,3137
61362,6909,11579,"2018-07-02 17:37:58",448015560,"2018-07-03 16:01:57","2018-07-03 16:01:57",batchW1KG16655-2n,"urn-3:FHCL:37179627, urn-3:HUL.DRS.OBJECT:37179626",626,149418249,W1KG16655-I4PD2663,9035,"2018-05-14 22:14:51","2018-07-13 19:42:06",W1KG16655-I4PD2663,152983295,627,1,"2018-06-29 21:49:24",success,"2018-07-13 19:41:57","2018-07-13 19:41:57",NULL,NULL,3137
61362,6910,11580,"2018-07-02 17:37:58",448016188,"2018-07-03 16:01:57","2018-07-03 16:01:57",batchW1KG16655-2n,"urn-3:FHCL:37179633, urn-3:HUL.DRS.OBJECT:37179632",626,149418249,W1KG16655-I4PD2664,9035,"2018-05-14 22:14:51","2018-07-13 19:42:08",W1KG16655-I4PD2664,152983299,627,1,"2018-06-29 21:49:24",success,"2018-07-13 19:41:57","2018-07-13 19:41:57",NULL,NULL,3137
61362,6911,11581,"2018-07-02 17:37:58",448016816,"2018-07-03 16:01:57","2018-07-03 16:01:57",batchW1KG16655-2n,"urn-3:FHCL:37179639, urn-3:HUL.DRS.OBJECT:37179638",626,149418249,W1KG16655-I4PD2665,9035,"2018-05-14 22:14:52","2018-07-13 19:42:09",W1KG16655-I4PD2665,152983293,627,1,"2018-06-29 21:49:24",success,"2018-07-13 19:41:57","2018-07-13 19:41:57",NULL,NULL,3137
59232,424,8053,"2018-06-18 16:26:26",445479152,"2018-07-01 21:38:25","2018-07-01 21:38:25",batchW00JR625-1n,"urn-3:FHCL:37119071, urn-3:HUL.DRS.OBJECT:37119070",470,92574392,W00JR625-I2PD19927,7419,"2018-05-14 22:10:37","2018-07-13 19:00:47",W00JR625-I2PD19927,95254058,471,1,"2018-07-17 18:59:11",success,"2018-07-13 19:00:47","2018-07-17 22:59:12",NULL,NULL,3160
59232,425,8054,"2018-06-18 16:26:26",445479624,"2018-07-01 21:38:25","2018-07-01 21:38:25",batchW00JR625-1n,"urn-3:FHCL:37119073, urn-3:HUL.DRS.OBJECT:37119072",470,92574392,W00JR625-I2PD19928,7419,"2018-05-14 22:10:37","2018-07-13 19:10:13",W00JR625-I2PD19928,95254050,471,1,"2018-07-17 18:59:11",success,"2018-07-13 19:00:47","2018-07-17 22:59:12",NULL,NULL,3160
59328,1996,8140,"2018-06-18 17:00:15",445512474,"2018-07-01 21:38:44","2018-07-01 21:38:44",batchW19981-1n,"urn-3:FHCL:37119247, urn-3:HUL.DRS.OBJECT:37119246",90,7762348,W19981-I1KG22431,7450,"2018-05-14 22:11:34","2018-07-13 19:10:46",W19981-I1KG22431,8279383,91,1,"2018-06-18 12:59:25",success,"2018-07-13 19:10:46","2018-07-13 19:10:46",NULL,NULL,3192
59328,1997,8142,"2018-06-18 17:00:15",445512836,"2018-07-01 21:38:44","2018-07-01 21:38:44",batchW19981-1n,"urn-3:FHCL:37119249, urn-3:HUL.DRS.OBJECT:37119248",90,7762348,W19981-I1KG22432,7450,"2018-05-14 22:11:34","2018-07-13 19:10:47",W19981-I1KG22432,8279380,91,1,"2018-06-18 12:59:25",success,"2018-07-13 19:10:46","2018-07-13 19:10:46",NULL,NULL,3192
59328,1998,8143,"2018-06-18 17:00:15",445512928,"2018-07-01 21:38:45","2018-07-01 21:38:45",batchW19981-1n,"urn-3:FHCL:37119253, urn-3:HUL.DRS.OBJECT:37119252",90,7762348,W19981-I1KG22433,7450,"2018-05-14 22:11:34","2018-07-13 19:10:47",W19981-I1KG22433,8279376,91,1,"2018-06-18 12:59:25",success,"2018-07-13 19:10:46","2018-07-13 19:10:46",NULL,NULL,3192
59328,1999,8145,"2018-06-18 17:00:15",445513290,"2018-07-01 21:38:45","2018-07-01 21:38:45",batchW19981-1n,"urn-3:FHCL:37119255, urn-3:HUL.DRS.OBJECT:37119254",90,7762348,W19981-I1KG22434,7450,"2018-05-14 22:11:34","2018-07-13 19:10:47",W19981-I1KG22434,8279386,91,1,"2018-06-18 12:59:25",success,"2018-07-13 19:10:46","2018-07-13 19:10:46",NULL,NULL,3192
59334,2020,8060,"2018-06-18 16:30:38",445482362,"2018-07-01 21:38:27","2018-07-01 21:38:27",batchW1AC1-1n,"urn-3:FHCL:37119085, urn-3:HUL.DRS.OBJECT:37119084",966,212427442,W1AC1-I4PD962,7453,"2018-05-14 22:11:35","2018-07-13 19:10:50",W1AC1-I4PD962,217893470,967,1,"2018-06-18 12:28:57",success,"2018-07-13 19:10:50","2018-07-13 19:10:50",NULL,NULL,3198
59334,2021,8061,"2018-06-18 16:30:38",445483330,"2018-07-01 21:38:27","2018-07-01 21:38:27",batchW1AC1-1n,"urn-3:FHCL:37119089, urn-3:HUL.DRS.OBJECT:37119088",966,212427442,W1AC1-I4PD963,7453,"2018-05-14 22:11:35","2018-07-13 19:10:52",W1AC1-I4PD963,217893469,967,1,"2018-06-18 12:28:57",success,"2018-07-13 19:10:50","2018-07-13 19:10:50",NULL,NULL,3198
59339,2025,8066,"2018-06-18 16:34:11",445486026,"2018-07-01 21:38:28","2018-07-01 21:38:28",batchW1AC16-1n,"urn-3:FHCL:37119097, urn-3:HUL.DRS.OBJECT:37119096",2,14659,W1AC16-I2PD18488,7457,"2018-05-14 22:11:35","2018-07-13 19:10:55",W1AC16-I2PD18488,33605,3,1,"2018-06-18 12:33:24",success,"2018-07-13 19:10:55","2018-07-13 19:10:55",NULL,NULL,3203
59339,2026,8067,"2018-06-18 16:34:11",445486030,"2018-07-01 21:38:28","2018-07-01 21:38:28",batchW1AC16-1n,"urn-3:FHCL:37119099, urn-3:HUL.DRS.OBJECT:37119098",2,14659,W1AC16-I2PD18489,7457,"2018-05-14 22:11:35","2018-07-13 19:10:55",W1AC16-I2PD18489,33603,3,1,"2018-06-18 12:33:24",success,"2018-07-13 19:10:55","2018-07-13 19:10:55",NULL,NULL,3203
59339,2027,8068,"2018-06-18 16:34:11",445486034,"2018-07-01 21:38:28","2018-07-01 21:38:28",batchW1AC16-1n,"urn-3:FHCL:37119101, urn-3:HUL.DRS.OBJECT:37119100",2,14659,W1AC16-I2PD18490,7457,"2018-05-14 22:11:35","2018-07-13 19:10:55",W1AC16-I2PD18490,33605,3,1,"2018-06-18 12:33:24",success,"2018-07-13 19:10:55","2018-07-13 19:10:55",NULL,NULL,3203
59339,2028,8069,"2018-06-18 16:34:11",445486038,"2018-07-01 21:38:29","2018-07-01 21:38:29",batchW1AC16-1n,"urn-3:FHCL:37119104, urn-3:HUL.DRS.OBJECT:37119102",2,14659,W1AC16-I2PD18491,7457,"2018-05-14 22:11:35","2018-07-13 19:10:56",W1AC16-I2PD18491,33603,3,1,"2018-06-18 12:33:24",success,"2018-07-13 19:10:55","2018-07-13 19:10:55",NULL,NULL,3203
59339,2029,8071,"2018-06-18 16:34:11",445486242,"2018-07-01 21:38:29","2018-07-01 21:38:29",batchW1AC16-1n,"urn-3:FHCL:37119107, urn-3:HUL.DRS.OBJECT:37119106",2,14659,W1AC16-I2PD18492,7457,"2018-05-14 22:11:35","2018-07-13 19:10:56",W1AC16-I2PD18492,33603,3,1,"2018-06-18 12:33:24",success,"2018-07-13 19:10:55","2018-07-13 19:10:55",NULL,NULL,3203
59339,2030,8072,"2018-06-18 16:34:11",445486382,"2018-07-01 21:38:29","2018-07-01 21:38:29",batchW1AC16-1n,"urn-3:FHCL:37119109, urn-3:HUL.DRS.OBJECT:37119108",2,14659,W1AC16-I2PD18493,7457,"2018-05-14 22:11:35","2018-07-13 19:10:56",W1AC16-I2PD18493,33605,3,1,"2018-06-18 12:33:24",success,"2018-07-13 19:10:55","2018-07-13 19:10:55",NULL,NULL,3203
59339,2031,8073,"2018-06-18 16:34:11",445486386,"2018-07-01 21:38:29","2018-07-01 21:38:29",batchW1AC16-1n,"urn-3:FHCL:37119112, urn-3:HUL.DRS.OBJECT:37119110",2,14659,W1AC16-I2PD18494,7457,"2018-05-14 22:11:35","2018-07-13 19:10:56",W1AC16-I2PD18494,33605,3,1,"2018-06-18 12:33:24",success,"2018-07-13 19:10:55","2018-07-13 19:10:55",NULL,NULL,3203
59339,2032,8075,"2018-06-18 16:34:11",445486500,"2018-07-01 21:38:30","2018-07-01 21:38:30",batchW1AC16-1n,"urn-3:FHCL:37119115, urn-3:HUL.DRS.OBJECT:37119114",2,14659,W1AC16-I2PD18495,7457,"2018-05-14 22:11:35","2018-07-13 19:10:57",W1AC16-I2PD18495,33605,3,1,"2018-06-18 12:33:24",success,"2018-07-13 19:10:55","2018-07-13 19:10:55",NULL,NULL,3203
59348,2034,8083,"2018-06-18 16:44:14",445490254,"2018-07-01 21:38:32","2018-07-01 21:38:32",batchW1AC18-1n,"urn-3:FHCL:37119135, urn-3:HUL.DRS.OBJECT:37119134",741,53555767,W1AC18-I2PD20242,7459,"2018-05-14 22:11:36","2018-07-13 19:10:59",W1AC18-I2PD20242,57054284,742,1,"2018-06-18 12:42:22",success,"2018-07-13 19:10:59","2018-07-13 19:10:59",NULL,NULL,3212
59348,2035,8084,"2018-06-18 16:44:14",445490997,"2018-07-01 21:38:32","2018-07-01 21:38:32",batchW1AC18-1n,"urn-3:FHCL:37119141, urn-3:HUL.DRS.OBJECT:37119140",741,53555767,W1AC18-I2PD20243,7459,"2018-05-14 22:11:36","2018-07-13 19:11:00",W1AC18-I2PD20243,57054286,742,1,"2018-06-18 12:42:22",success,"2018-07-13 19:10:59","2018-07-13 19:10:59",NULL,NULL,3212
59348,2036,8085,"2018-06-18 16:44:14",445491740,"2018-07-01 21:38:32","2018-07-01 21:38:32",batchW1AC18-1n,"urn-3:FHCL:37119149, urn-3:HUL.DRS.OBJECT:37119148",741,53555767,W1AC18-I2PD20244,7459,"2018-05-14 22:11:36","2018-07-13 19:11:02",W1AC18-I2PD20244,57054268,742,1,"2018-06-18 12:42:22",success,"2018-07-13 19:10:59","2018-07-13 19:10:59",NULL,NULL,3212
59348,2037,8086,"2018-06-18 16:44:14",445492483,"2018-07-01 21:38:32","2018-07-01 21:38:32",batchW1AC18-1n,"urn-3:FHCL:37119163, urn-3:HUL.DRS.OBJECT:37119162",741,53555767,W1AC18-I2PD20245,7459,"2018-05-14 22:11:36","2018-07-13 19:11:03",W1AC18-I2PD20245,57054272,742,1,"2018-06-18 12:42:22",success,"2018-07-13 19:10:59","2018-07-13 19:10:59",NULL,NULL,3212
59367,2053,8150,"2018-06-18 17:02:26",445514508,"2018-07-01 21:38:46","2018-07-01 21:38:46",batchW1AC218-1n,"urn-3:FHCL:37119267, urn-3:HUL.DRS.OBJECT:37119266",538,37144173,W1AC218-I2PD18580,7475,"2018-05-14 22:11:36","2018-07-13 19:11:18",W1AC218-I2PD18580,39689145,539,1,"2018-06-18 13:01:47",success,"2018-07-13 19:11:18","2018-07-13 19:11:18",NULL,NULL,3231
59367,2054,8151,"2018-06-18 17:02:26",445515446,"2018-07-01 21:38:46","2018-07-01 21:38:46",batchW1AC218-1n,"urn-3:FHCL:37119269, urn-3:HUL.DRS.OBJECT:37119268",538,37144173,W1AC218-I2PD18581,7475,"2018-05-14 22:11:36","2018-07-13 19:11:19",W1AC218-I2PD18581,39689151,539,1,"2018-06-18 13:01:47",success,"2018-07-13 19:11:18","2018-07-13 19:11:18",NULL,NULL,3231
59391,2078,8089,"2018-06-18 16:45:29",445493816,"2018-07-01 21:38:33","2018-07-01 21:38:33",batchW1AC242-1n,"urn-3:FHCL:37119147, urn-3:HUL.DRS.OBJECT:37119146",544,24815011,W1AC242-I2PD17755,7499,"2018-05-14 22:11:37","2018-07-13 19:11:45",W1AC242-I2PD17755,27258414,545,1,"2018-06-18 12:43:21",success,"2018-07-13 19:11:45","2018-07-13 19:11:45",NULL,NULL,3255
59391,2079,8090,"2018-06-18 16:45:29",445494506,"2018-07-01 21:38:33","2018-07-01 21:38:33",batchW1AC242-1n,"urn-3:FHCL:37119155, urn-3:HUL.DRS.OBJECT:37119154",544,24815011,W1AC242-I2PD17756,7499,"2018-05-14 22:11:38","2018-07-13 19:11:46",W1AC242-I2PD17756,27258426,545,1,"2018-06-18 12:43:21",success,"2018-07-13 19:11:45","2018-07-13 19:11:45",NULL,NULL,3255
59391,2080,8091,"2018-06-18 16:45:29",445495052,"2018-07-01 21:38:33","2018-07-01 21:38:33",batchW1AC242-1n,"urn-3:FHCL:37119161, urn-3:HUL.DRS.OBJECT:37119160",544,24815011,W1AC242-I2PD17757,7499,"2018-05-14 22:11:38","2018-07-13 19:11:47",W1AC242-I2PD17757,27258418,545,1,"2018-06-18 12:43:21",success,"2018-07-13 19:11:45","2018-07-13 19:11:45",NULL,NULL,3255
59391,2081,8092,"2018-06-18 16:45:29",445495598,"2018-07-01 21:38:34","2018-07-01 21:38:34",batchW1AC242-1n,"urn-3:FHCL:37119165, urn-3:HUL.DRS.OBJECT:37119164",544,24815011,W1AC242-I2PD17758,7499,"2018-05-14 22:11:38","2018-07-13 19:11:48",W1AC242-I2PD17758,27258414,545,1,"2018-06-18 12:43:21",success,"2018-07-13 19:11:45","2018-07-13 19:11:45",NULL,NULL,3255
59391,2082,8093,"2018-06-18 16:45:29",445496144,"2018-07-01 21:38:34","2018-07-01 21:38:34",batchW1AC242-1n,"urn-3:FHCL:37119175, urn-3:HUL.DRS.OBJECT:37119174",544,24815011,W1AC242-I2PD17759,7499,"2018-05-14 22:11:38","2018-07-13 19:11:49",W1AC242-I2PD17759,27258422,545,1,"2018-06-18 12:43:21",success,"2018-07-13 19:11:45","2018-07-13 19:11:45",NULL,NULL,3255
59391,2083,8094,"2018-06-18 16:45:29",445496690,"2018-07-01 21:38:34","2018-07-01 21:38:34",batchW1AC242-1n,"urn-3:FHCL:37119183, urn-3:HUL.DRS.OBJECT:37119182",544,24815011,W1AC242-I2PD17760,7499,"2018-05-14 22:11:38","2018-07-13 19:11:50",W1AC242-I2PD17760,27258420,545,1,"2018-06-18 12:43:21",success,"2018-07-13 19:11:45","2018-07-13 19:11:45",NULL,NULL,3255
59391,2084,8095,"2018-06-18 16:45:29",445497236,"2018-07-01 21:38:34","2018-07-01 21:38:34",batchW1AC242-1n,"urn-3:FHCL:37119195, urn-3:HUL.DRS.OBJECT:37119194",544,24815011,W1AC242-I2PD17761,7499,"2018-05-14 22:11:38","2018-07-13 19:11:51",W1AC242-I2PD17761,27258414,545,1,"2018-06-18 12:43:21",success,"2018-07-13 19:11:45","2018-07-13 19:11:45",NULL,NULL,3255
