object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
445552194,W1AC5-I4PD4467,"urn-3:FHCL:37123240, urn-3:HUL.DRS.OBJECT:37123239",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC5-1n,475718,2018-06-19T12:56:06.0Z,FHCL.COLL_batchW1AC5-1n_20180618_185941,184,,R,"zhi byed pa'i grub mtha' spyi bshad, ཞི་བྱེད་པའི་གྲུབ་མཐའ་སྤྱི་བཤད།, 西藏宗教历史文化之希杰派, xi zang zong jiao li shi wen hua zhi xi jie pai, zhibyedpa school",Tibetan Buddhist Resource Center,13554862
445552380,W1AC50-I2PD18743,"urn-3:FHCL:37123245, urn-3:HUL.DRS.OBJECT:37123242",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC50-1n,475720,2018-06-19T12:57:07.0Z,FHCL.COLL_batchW1AC50-1n_20180618_190058,252,,R,"bstan bcos mngon rtogs rgyan tshig don gyi sgo nas bshad pa byams mgon zhal lung, བསྟན་བཅོས་མངོན་རྟོགས་རྒྱན་ཚིག་དོན་གྱི་སྒོ་ནས་བཤད་པ་བྱམས་མགོན་ཞལ་ལུང་།",Tibetan Buddhist Resource Center,15763704
445552630,W1FPL1063-I1FPL1063,"urn-3:FHCL:37123244, urn-3:HUL.DRS.OBJECT:37123241",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1063-1n,475719,2018-06-19T12:57:07.0Z,FHCL.COLL_batchW1FPL1063-1n_20180618_142726,189,,R,ṭīkā-kyō nissya,Tibetan Buddhist Resource Center,70389128
445552694,W1FPL1062-I1FPL1062,"urn-3:FHCL:37123246, urn-3:HUL.DRS.OBJECT:37123243",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1062-1n,475721,2018-06-19T12:57:07.0Z,FHCL.COLL_batchW1FPL1062-1n_20180618_142601,209,,R,aṭhasāliṇī aṭhakathā,Tibetan Buddhist Resource Center,66807171
445553036,W1AC257-I2PD18731,"urn-3:FHCL:37123248, urn-3:HUL.DRS.OBJECT:37123247",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC257-1n,475722,2018-06-19T12:58:08.0Z,FHCL.COLL_batchW1AC257-1n_20180618_153630,138,,R,"sngags yig klog stangs, སྔགས་ཡིག་ཀློག་སྟངས།, 咒文读法, zhou wen du fa",Tibetan Buddhist Resource Center,7789948
445553176,W1FPL1064-I1FPL1064,"urn-3:FHCL:37123250, urn-3:HUL.DRS.OBJECT:37123249",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1064-1n,475723,2018-06-19T12:58:10.0Z,FHCL.COLL_batchW1FPL1064-1n_20180618_142905,227,,R,nippanna mahā aṭṭhakathā,Tibetan Buddhist Resource Center,77610872
445553405,W1AC256-I2PD18111,"urn-3:FHCL:37123252, urn-3:HUL.DRS.OBJECT:37123251",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC256-1n,475724,2018-06-19T12:58:13.0Z,FHCL.COLL_batchW1AC256-1n_20180618_153534,570,,R,"bod kyi gso rig las lus 'tsho bde srung skor gyi rgyun mkho phyogs bsgrigs, བོད་ཀྱི་གསོ་རིག་ལས་ལུས་འཚོ་བདེ་སྲུང་སྐོར་གྱི་རྒྱུན་མཁོ་ཕྱོགས་བསྒྲིགས།, 常用藏医养生保健荟萃, chang yong zang yi yang sheng bao jian hui cui",Tibetan Buddhist Resource Center,38395834
445553977,W1FPL1065-I1FPL1065,"urn-3:FHCL:37123256, urn-3:HUL.DRS.OBJECT:37123255",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1065-1n,475726,2018-06-19T12:59:04.0Z,FHCL.COLL_batchW1FPL1065-1n_20180618_143023,155,,R,dhātukathā nissya*--bhikkhupātimoṃ pāṭh--pātimoṃ nissya,Tibetan Buddhist Resource Center,57710445
445553997,W1FPL1066-I1FPL1066,"urn-3:FHCL:37123254, urn-3:HUL.DRS.OBJECT:37123253",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1066-1n,475725,2018-06-19T12:59:04.0Z,FHCL.COLL_batchW1FPL1066-1n_20180618_143129,122,,R,anumodanālaṅkāra tarā:-cā,Tibetan Buddhist Resource Center,40146483
445554258,W1AC259-I4PD4211,"urn-3:FHCL:37123258, urn-3:HUL.DRS.OBJECT:37123257",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC259-1n,475727,2018-06-19T12:59:06.0Z,FHCL.COLL_batchW1AC259-1n_20180618_153754,278,,R,"slob dpon dbyug pa can gyis mdzad pa'i snyan ngag me long zhes bya ba skad gnyis shan sbyar dang snyan ngag gi dper brjod gsar bu dgyes pa'i rol mo, སློབ་དཔོན་དབྱུག་པ་ཅན་གྱིས་མཛད་པའི་སྙན་ངག་མེ་ལོང་ཞེས་བྱ་བ་སྐད་གཉིས་ཤན་སྦྱར་དང་སྙན་ངག་གི་དཔེར་བརྗོད་གསར་བུ་དགྱེས་པའི་རོལ་མོ།, snyan ngag me long ma skad gnyis shan sbyar dang dper brjod, 藏梵语诗学明镜-四川民族学院藏文辅助教材, zang fan yu shi min jing－si chuan min zu xue yuan zang wen fu zhu jiao cai",Tibetan Buddhist Resource Center,16154545
445554538,W1AC51-I2PD18532,"urn-3:FHCL:37123260, urn-3:HUL.DRS.OBJECT:37123259",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC51-1n,475728,2018-06-19T12:59:10.0Z,FHCL.COLL_batchW1AC51-1n_20180618_190333,618,,R,"dus 'khor 'grel chen dri med 'od rgyan dang dus 'khor rim gnyis kyi smon 'grel, དུས་འཁོར་འགྲེལ་ཆེན་དྲི་མེད་འོད་རྒྱན་དང་དུས་འཁོར་རིམ་གཉིས་ཀྱི་སྨོན་འགྲེལ།, bcom ldan 'das dpal dus kyi 'khor lo'i 'grel chen dri med 'od rgyan dang /_dus 'khor rim gnyis kyi smon 'grel bcas, dus 'khor 'grel chen dang /_dus 'khor rim gnyis kyi smon 'grel",Tibetan Buddhist Resource Center,34329684
445555158,W1AC52-I2PD18926,"urn-3:FHCL:37123262, urn-3:HUL.DRS.OBJECT:37123261",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC52-1n,475729,2018-06-19T13:00:09.0Z,FHCL.COLL_batchW1AC52-1n_20180618_190455,216,,R,"byams chos sde lnga, བྱམས་ཆོས་སྡེ་ལྔ།",Tibetan Buddhist Resource Center,15208782
445555376,W1AC26-I2PD18434,"urn-3:FHCL:37123266, urn-3:HUL.DRS.OBJECT:37123265",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC26-1n,475731,2018-06-19T13:00:13.0Z,FHCL.COLL_batchW1AC26-1n_20180618_154014,474,,R,"dbu ma la 'jug pa'i tshig 'grel legs bshad rjes 'brang, དབུ་མ་ལ་འཇུག་པའི་ཚིག་འགྲེལ་ལེགས་བཤད་རྗེས་འབྲང་།",Tibetan Buddhist Resource Center,22828339
445555852,W1FPL1067-I1FPL1067,"urn-3:FHCL:37123264, urn-3:HUL.DRS.OBJECT:37123263",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1067-1n,475730,2018-06-19T13:00:12.0Z,FHCL.COLL_batchW1FPL1067-1n_20180618_143357,297,,R,visuddhimag aṭhakathā pāṭh,Tibetan Buddhist Resource Center,96786604
445556151,W1AC260-I4PD4408,"urn-3:FHCL:37123268, urn-3:HUL.DRS.OBJECT:37123267",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC260-1n,475732,2018-06-19T13:01:03.0Z,FHCL.COLL_batchW1AC260-1n_20180618_154124,222,,R,"rgyal sras lag len gyi 'grel pa gzhung dang gdams ngag zung 'jug bdud rtsi'i bum bzang, རྒྱལ་སྲས་ལག་ལེན་གྱི་འགྲེལ་པ་གཞུང་དང་གདམས་ངག་ཟུང་འཇུག་བདུད་རྩིའི་བུམ་བཟང་།, rgyal sras lag len gyi 'grel pa bdud rtsi'i bum bzang, 德格版佛子行诠释, de ge ban fo zi xing quan shi",Tibetan Buddhist Resource Center,10215022
445556375,W1AC53-I2PD18526,"urn-3:FHCL:37123270, urn-3:HUL.DRS.OBJECT:37123269",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC53-1n,475733,2018-06-19T13:01:06.0Z,FHCL.COLL_batchW1AC53-1n_20180618_190714,444,,R,"rgyud thams cad kyi rgyal po dpal gsang ba 'dus pa'i bskyed rim dngos grub rgya mtsho, རྒྱུད་ཐམས་ཅད་ཀྱི་རྒྱལ་པོ་དཔལ་གསང་བ་འདུས་པའི་བསྐྱེད་རིམ་དངོས་གྲུབ་རྒྱ་མཚོ།, dpal gsang ba 'dus pa'i bskyed rim dngos grub rgya mtsho",Tibetan Buddhist Resource Center,25243127
445556821,W1AC261-I2PD18759,"urn-3:FHCL:37123272, urn-3:HUL.DRS.OBJECT:37123271",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC261-1n,475734,2018-06-19T13:02:10.0Z,FHCL.COLL_batchW1AC261-1n_20180618_154250,142,,R,"gangs can brda dg blo gsal dgyes pa'i rol mtsho dang bod kyi brda dag la brten nas shes bya kun la 'jug pa'i sgo rnam par dbye ba nor bu'i me long /(stod cha/), གངས་ཅན་བརྡ་དག་བློ་གསལ་དགྱེས་པའི་རོལ་མཚོ་དང་བོད་ཀྱི་བརྡ་དག་ལ་བརྟེན་ནས་ཤེས་བྱ་ཀུན་ལ་འཇུག་པའི་སྒོ་རྣམ་པར་དབྱེ་བ་ནོར་བུའི་མེ་ལོང་།༼སྟོད་ཆ།༽, gangs can brda dag blo gsal dgyes pa'i rol mtsho/ bod kyi brda dag la brten nas shes bya kun la 'jug pa'i sgo, 藏文文法注释, zang wen wen fa zhu shi",Tibetan Buddhist Resource Center,9628949
445556965,W1FPL1068-I1FPL1068,"urn-3:FHCL:37123274, urn-3:HUL.DRS.OBJECT:37123273",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1068-1n,475735,2018-06-19T13:02:11.0Z,FHCL.COLL_batchW1FPL1068-1n_20180618_143603,299,,R,vinaññ: vinicchaya vibhaṅ: ṭīkā pāṭh,Tibetan Buddhist Resource Center,112792902
445557215,W1AC261-I2PD18760,"urn-3:FHCL:37123276, urn-3:HUL.DRS.OBJECT:37123275",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC261-1n,475734,2018-06-19T13:02:10.0Z,FHCL.COLL_batchW1AC261-1n_20180618_154250,142,,R,"gangs can brda dg blo gsal dgyes pa'i rol mtsho dang bod kyi brda dag la brten nas shes bya kun la 'jug pa'i sgo rnam par dbye ba nor bu'i me long /(stod cha/), གངས་ཅན་བརྡ་དག་བློ་གསལ་དགྱེས་པའི་རོལ་མཚོ་དང་བོད་ཀྱི་བརྡ་དག་ལ་བརྟེན་ནས་ཤེས་བྱ་ཀུན་ལ་འཇུག་པའི་སྒོ་རྣམ་པར་དབྱེ་བ་ནོར་བུའི་མེ་ལོང་།༼སྟོད་ཆ།༽, gangs can brda dag blo gsal dgyes pa'i rol mtsho/ bod kyi brda dag la brten nas shes bya kun la 'jug pa'i sgo, 藏文文法注释, zang wen wen fa zhu shi",Tibetan Buddhist Resource Center,9628949
445557410,W1AC266-I2PD18826,"urn-3:FHCL:37123278, urn-3:HUL.DRS.OBJECT:37123277",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC266-1n,475736,2018-06-19T13:03:04.0Z,FHCL.COLL_batchW1AC266-1n_20180618_154350,154,,R,"yi ge'i brda dag gsal bar ston pa'i bstan bcos blo gsal mgul rgyan, ཡི་གེའི་བརྡ་དག་གསལ་བར་སྟོན་པའི་བསྟན་བཅོས་བློ་གསལ་མགུལ་རྒྱན།, 协庆. 加查文法, xie qing jia cha wen fa",Tibetan Buddhist Resource Center,9558950
445557566,W1FPL107-I1FPL107,"urn-3:FHCL:37123280, urn-3:HUL.DRS.OBJECT:37123279",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL107-1n,475737,2018-06-19T13:03:06.0Z,FHCL.COLL_batchW1FPL107-1n_20180618_143922,242,,R,pācit aṭṭhakathā--parivā aṭṭhakathā pāṭh--bhikkhunīvibhaṅ: aṭhakathā--mahāvā aṭhakathā pāṭh--cūḷavā aṭhakathā pāṭh,Tibetan Buddhist Resource Center,135890865
445557810,W1FPL1070-I1FPL1070,"urn-3:FHCL:37123282, urn-3:HUL.DRS.OBJECT:37123281",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1070-1n,475738,2018-06-19T13:04:07.0Z,FHCL.COLL_batchW1FPL1070-1n_20180618_144028,126,,R,kaṅkhāvitaraṇī--bhikkhunīpātimok pāṭh,Tibetan Buddhist Resource Center,42315753
445557938,W1AC267-I2PD18142,"urn-3:FHCL:37123284, urn-3:HUL.DRS.OBJECT:37123283",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC267-1n,475739,2018-06-19T13:04:09.0Z,FHCL.COLL_batchW1AC267-1n_20180618_154516,276,,R,"mtho 'bring lo rim dang po nas gsum pa'i skad yig spyi'i bskyar sbyong gsar pa, མཐོ་འབྲིང་ལོ་རིམ་དང་པོ་ནས་གསུམ་པའི་སྐད་ཡིག་སྤྱིའི་བསྐྱར་སྦྱོང་གསར་པ།, dri ba kun gsal, 高中藏语综合复习, gao zhong zang yu zong he fu xi",Tibetan Buddhist Resource Center,23819200
445558216,W1AC54-I2PD17600,"urn-3:FHCL:37123286, urn-3:HUL.DRS.OBJECT:37123285",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC54-1n,475740,2018-06-19T13:04:13.0Z,FHCL.COLL_batchW1AC54-1n_20180618_191015,620,,R,"skyes bu gsum gyi lam gyi rim pa rgyas pa 'khrid du sbyar ba byang chub lam gyi sgron ma, སྐྱེས་བུ་གསུམ་གྱི་ལམ་གྱི་རིམ་པ་རྒྱས་པ་འཁྲིད་དུ་སྦྱར་བ་བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མ།",Tibetan Buddhist Resource Center,46350529
445558838,W1AC55-I2PD18859,"urn-3:FHCL:37123294, urn-3:HUL.DRS.OBJECT:37123292",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC55-1n,475744,2018-06-19T13:05:10.0Z,FHCL.COLL_batchW1AC55-1n_20180618_191125,216,,R,"rgyan 'jug gnyis dang bstod chen bzhi, རྒྱན་འཇུག་གཉིས་དང་བསྟོད་ཆེན་བཞི།",Tibetan Buddhist Resource Center,14441527
445558848,W1AC56-I2PD18749,"urn-3:FHCL:37123290, urn-3:HUL.DRS.OBJECT:37123288",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC56-1n,475742,2018-06-19T13:05:09.0Z,FHCL.COLL_batchW1AC56-1n_20180618_191220,146,,R,"rgyas pa'i bstan bcos tshad ma rnam 'grel, རྒྱས་པའི་བསྟན་བཅོས་ཚད་མ་རྣམ་འགྲེལ།",Tibetan Buddhist Resource Center,9691619
445558928,W1FPL1071-I1FPL1071,"urn-3:FHCL:37123289, urn-3:HUL.DRS.OBJECT:37123287",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1071-1n,475741,2018-06-19T13:05:08.0Z,FHCL.COLL_batchW1FPL1071-1n_20180618_144130,120,,R,saranaguṃ ’achuṃ: ’aphrat*,Tibetan Buddhist Resource Center,41841624
445559326,W1FPL1072-I1FPL1072,"urn-3:FHCL:37123293, urn-3:HUL.DRS.OBJECT:37123291",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1072-1n,475743,2018-06-19T13:05:09.0Z,FHCL.COLL_batchW1FPL1072-1n_20180618_144252,170,,R,saṅgruih ’akoṃ*--[jāt] vesantarā jāt-tō nissya,Tibetan Buddhist Resource Center,55292962
445559498,W1AC57-I2PD18751,"urn-3:FHCL:37123296, urn-3:HUL.DRS.OBJECT:37123295",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC57-1n,475745,2018-06-19T13:06:03.0Z,FHCL.COLL_batchW1AC57-1n_20180618_191312,150,,R,"bshes pa'i springs yig dang spyod 'jug sogs, བཤེས་པའི་སྤྲིངས་ཡིག་དང་སྤྱོད་འཇུག་སོགས།",Tibetan Buddhist Resource Center,9807385
445559650,W1FPL1073-I1FPL1073,"urn-3:FHCL:37123298, urn-3:HUL.DRS.OBJECT:37123297",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1073-1n,475746,2018-06-19T13:06:04.0Z,FHCL.COLL_batchW1FPL1073-1n_20180618_144408,158,,R,[kaccāyana?] ākhyāt nissya--[kaccāyana?] taddhit nissya,Tibetan Buddhist Resource Center,51746851
445559810,W1FPL1074-I1FPL1074,"urn-3:FHCL:37123300, urn-3:HUL.DRS.OBJECT:37123299",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1074-1n,475747,2018-06-19T13:07:09.0Z,FHCL.COLL_batchW1FPL1074-1n_20180618_144545,209,,R,ññās ’arakok--kit pud cac--kāraka pud cac*--kit pud cac*,Tibetan Buddhist Resource Center,67724982
445560021,W1AC58-I4PD958,"urn-3:FHCL:37123302, urn-3:HUL.DRS.OBJECT:37123301",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC58-1n,475748,2018-06-19T13:08:13.0Z,FHCL.COLL_batchW1AC58-1n_20180618_191530,430,,R,"rig 'dzin 'jigs med gling pa'i yang srid sngags 'chang 'ja' lus rdo rje'i rnam thar mkha' 'gro'i zhal lung, རིག་འཛིན་འཇིགས་མེད་གླིང་པའི་ཡང་སྲིད་སྔགས་འཆང་འཇའ་ལུས་རྡོ་རྗེའི་རྣམ་ཐར་མཁའ་འགྲོའི་ཞལ་ལུང་།, mdo mkhyen brtse ye shes rdo rje'i rang rnam mkha' 'gro'i zhal lung",Tibetan Buddhist Resource Center,91760890
445560453,W1AC269-I2PD17768,"urn-3:FHCL:37123304, urn-3:HUL.DRS.OBJECT:37123303",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC269-1n,475749,2018-06-19T13:08:20.0Z,FHCL.COLL_batchW1AC269-1n_20180618_154940,1042,,R,"rtsis 'khor rig pa, རྩིས་འཁོར་རིག་པ།, computer, 计算机, ji suan ji",Tibetan Buddhist Resource Center,65107270
445561497,W1AC6-I2PD18857,"urn-3:FHCL:37123306, urn-3:HUL.DRS.OBJECT:37123305",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC6-1n,475750,2018-06-19T13:09:07.0Z,FHCL.COLL_batchW1AC6-1n_20180618_191716,364,,R,"dge lugs pa'i grub mtha' spyi bshad, དགེ་ལུགས་པའི་གྲུབ་མཐའ་སྤྱི་བཤད།, Gelugspa School, 西藏宗教历史文化之格鲁派, xi zang zong jiao li shi wen hua zhi ge lu pia",Tibetan Buddhist Resource Center,27332722
445561863,W1FPL1075-I1FPL1075,"urn-3:FHCL:37123308, urn-3:HUL.DRS.OBJECT:37123307",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1075-1n,475751,2018-06-19T13:09:07.0Z,FHCL.COLL_batchW1FPL1075-1n_20180618_144758,302,,R,mūlapaṇṇāsa aṭhakathā,Tibetan Buddhist Resource Center,97512262
445562167,W1AC7-I2PD18295,"urn-3:FHCL:37123310, urn-3:HUL.DRS.OBJECT:37123309",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC7-1n,475752,2018-06-19T13:10:15.0Z,FHCL.COLL_batchW1AC7-1n_20180618_191851,296,,R,"rnying ma ba'i grub mtha' spyi bshad, རྙིང་མ་བའི་གྲུབ་མཐའ་སྤྱི་བཤད།, 西藏宗教历史文化之宁玛派, xi zang zong jiao li shi wen hua zhi ning ma pai, Rnying Ma pa School",Tibetan Buddhist Resource Center,23904988
445562465,W1FPL1076-I1FPL1076,"urn-3:FHCL:37123312, urn-3:HUL.DRS.OBJECT:37123311",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1076-1n,475753,2018-06-19T13:10:15.0Z,FHCL.COLL_batchW1FPL1076-1n_20180618_144948,260,,R,aṅguttara aṭṭhakathā naṃ*,Tibetan Buddhist Resource Center,81184903
445562727,W1AC8-I2PD18714,"urn-3:FHCL:37123314, urn-3:HUL.DRS.OBJECT:37123313",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC8-1n,475754,2018-06-19T13:12:10.0Z,FHCL.COLL_batchW1AC8-1n_20180618_192009,280,,R,"sa skya pa'i grub mtha' spyi bshad, ས་སྐྱ་པའི་གྲུབ་མཐའ་སྤྱི་བཤད།, 西藏宗教历史文化之萨迦派, xi zang zong jiao li shi wen hua zhi sa jia pai, Sakyapa School",Tibetan Buddhist Resource Center,19088216
445563009,W1FPL1077-I1FPL1077,"urn-3:FHCL:37123316, urn-3:HUL.DRS.OBJECT:37123315",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1077-1n,475755,2018-06-19T13:12:12.0Z,FHCL.COLL_batchW1FPL1077-1n_20180618_145155,317,,R,kaṅkhā nissaya,Tibetan Buddhist Resource Center,107561462
445563328,W1AC27-I2PD18546,"urn-3:FHCL:37123318, urn-3:HUL.DRS.OBJECT:37123317",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC27-1n,475756,2018-06-19T13:12:22.0Z,FHCL.COLL_batchW1AC27-1n_20180618_155505,612,,R,"chos mngon pa mdzod kyi rang 'grel/__(ston cha)_(smad cha), ཆོས་མངོན་པ་མཛོད་ཀྱི་རང་འགྲེལ། ༼སྟོན་ཆ༽ ༼སྨད་ཆ༽",Tibetan Buddhist Resource Center,33495241
445563942,W1AC27-I2PD18547,"urn-3:FHCL:37123320, urn-3:HUL.DRS.OBJECT:37123319",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC27-1n,475756,2018-06-19T13:12:22.0Z,FHCL.COLL_batchW1AC27-1n_20180618_155505,612,,R,"chos mngon pa mdzod kyi rang 'grel/__(ston cha)_(smad cha), ཆོས་མངོན་པ་མཛོད་ཀྱི་རང་འགྲེལ། ༼སྟོན་ཆ༽ ༼སྨད་ཆ༽",Tibetan Buddhist Resource Center,33495241
445564556,W1AT883-I1KG10270,"urn-3:FHCL:37123323, urn-3:HUL.DRS.OBJECT:37123321",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AT883-1n,475757,2018-06-19T13:13:05.0Z,FHCL.COLL_batchW1AT883-1n_20180618_192133,292,,R,"dpal mgon 'phags pa klu sgrub kyis mdzad pa'i ro langs gser 'gyur gyi chos sgrung nyer gcig pa rgyas par phye ba, དཔལ་མགོན་འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པའི་རོ་ལངས་གསེར་འགྱུར་གྱི་ཆོས་སྒྲུང་ཉེར་གཅིག་པ་རྒྱས་པར་ཕྱེ་བ།, ro sgrung",Tibetan Buddhist Resource Center,29445668
445564850,W1FPL1078-I1FPL1078,"urn-3:FHCL:37123324, urn-3:HUL.DRS.OBJECT:37123322",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1078-1n,475758,2018-06-19T13:13:05.0Z,FHCL.COLL_batchW1FPL1078-1n_20180618_145341,254,,R,dhammapada aṭhakathā nisya,Tibetan Buddhist Resource Center,93922240
445565106,W1AC270-I2PD20343,"urn-3:FHCL:37123328, urn-3:HUL.DRS.OBJECT:37123327",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC270-1n,475760,2018-06-19T13:14:11.0Z,FHCL.COLL_batchW1AC270-1n_20180618_155652,326,,R,"phyir rtog dang 'tshol snyeg, ཕྱིར་རྟོག་དང་འཚོལ་སྙེག, 回顾与探索, hui gu yu tan suo",Tibetan Buddhist Resource Center,18927154
445565276,W1FPL108-I1FPL108,"urn-3:FHCL:37123326, urn-3:HUL.DRS.OBJECT:37123325",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL108-1n,475759,2018-06-19T13:14:10.0Z,FHCL.COLL_batchW1FPL108-1n_20180618_145625,208,,R,mahāvā nissya,Tibetan Buddhist Resource Center,57182216
445565644,W1AC271-I2PD20331,"urn-3:FHCL:37123330, urn-3:HUL.DRS.OBJECT:37123329",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1AC271-1n,475761,2018-06-19T13:15:06.0Z,FHCL.COLL_batchW1AC271-1n_20180618_155842,358,,R,"hi ma la ya'i gdung glu, ཧི་མ་ལ་ཡའི་གདུང་གླུ།, 喜马拉雅献歌, xi ma la ya xian ge",Tibetan Buddhist Resource Center,13899540
445566004,W1FPL1080-I1FPL1080,"urn-3:FHCL:37123332, urn-3:HUL.DRS.OBJECT:37123331",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1080-1n,475762,2018-06-19T13:15:07.0Z,FHCL.COLL_batchW1FPL1080-1n_20180618_145821,303,,R,vinicchaya pāṭh--vinayaviniccheda nissya,Tibetan Buddhist Resource Center,110976096
